room_type_id,price_option_price,adults_number,children_number,bãi_đậu_xe,phòng_tập,wifi_miễn_phí,không_hoàn_tiền,miễn_phí_hủy,vào_hồ_bơi_miễn_phí,đã_kèm_bữa_sáng
328,1229288.0,2,0,1,1,1,0,1,0,0
329,1097573.0,2,1,1,1,1,0,0,0,0
329,1229288.0,2,0,1,1,1,0,1,0,0
330,1215697.0,2,1,1,1,1,0,0,0,0
330,1361588.0,2,0,1,1,1,0,1,0,0
331,1602819.0,3,1,1,1,1,0,0,0,0
331,1791563.0,3,0,1,1,1,0,1,0,0
332,1721181.0,3,1,1,1,1,0,0,0,0
332,1923863.0,3,0,1,1,1,0,1,0,0
333,,0,0,0,0,0,0,0,0,0
334,,0,0,0,0,0,0,0,0,0
335,185185.0,2,0,1,0,0,0,1,0,0
336,272727.0,1,0,1,0,0,0,1,0,0
337,318182.0,1,0,1,0,0,0,1,0,0
338,758346.0,2,1,0,0,1,0,1,0,0
339,1290448.0,2,1,0,0,1,0,1,0,0
340,370370.0,2,0,1,0,0,0,1,0,0
341,369679.0,2,1,1,0,1,0,1,0,0
342,555882.0,2,1,1,0,1,1,0,0,0
343,937071.0,2,0,0,0,0,0,1,0,0
344,940116.0,2,0,0,0,0,0,1,0,0
345,1077716.0,2,0,0,0,0,0,1,0,0
346,1329932.0,2,0,0,0,0,0,1,0,0
347,1467499.0,2,0,0,0,0,0,1,0,0
348,231172.0,2,1,1,0,1,0,1,0,0
349,791293.0,2,0,0,0,1,0,1,0,0
350,1370370.0,2,0,0,0,1,0,1,0,0
351,211345.0,2,1,1,0,1,0,1,0,0
352,275736.0,2,0,1,0,1,0,1,0,0
353,349265.0,4,0,1,0,1,0,1,0,0
354,1188301.0,2,1,0,0,1,0,1,0,0
355,241537.0,2,1,1,0,1,0,1,0,0
356,1539032.0,2,1,1,0,1,0,1,0,0
357,832782.0,2,0,1,0,1,1,0,0,0
358,1490553.0,2,0,0,0,0,0,0,0,0
359,409423.0,2,0,1,0,1,1,0,0,1
360,432870.0,2,0,1,0,1,0,1,0,1
361,530489.0,2,0,1,0,1,1,0,0,1
362,550926.0,2,0,1,0,1,0,1,0,1
363,585661.0,4,0,1,0,1,1,0,0,1
364,590278.0,2,0,1,0,1,0,1,0,1
365,664417.0,4,0,1,0,1,1,0,0,1
366,787037.0,4,0,1,0,1,0,1,0,1
367,1203649.0,2,1,0,0,1,0,1,0,0
368,359841.0,2,1,1,0,1,0,0,0,0
369,562462.0,4,1,1,0,1,0,0,0,0
370,615293.0,2,0,1,0,1,0,0,0,0
371,319820.0,2,0,1,0,1,0,1,0,0
372,373874.0,2,0,1,0,1,0,1,0,0
373,531532.0,4,0,1,0,1,0,1,0,0
374,345033.0,2,1,1,0,1,0,1,0,0
375,325887.0,2,1,0,0,0,0,1,0,0
375,405648.0,2,1,0,0,0,1,0,0,0
376,502177.0,4,2,0,0,0,0,1,0,0
376,569124.0,4,2,0,0,0,1,0,0,0
377,1561063.0,2,1,0,0,1,0,1,0,0
378,352757.0,2,0,0,0,0,0,1,0,0
379,352789.0,2,0,0,0,0,0,1,0,0
380,6466601.0,8,1,1,0,1,0,1,0,1
381,6888889.0,8,0,1,0,0,0,0,0,1
382,782262.0,3,1,1,0,1,1,0,0,0
383,1011029.0,2,0,1,0,0,0,0,0,0
384,305556.0,2,0,1,0,0,0,1,0,0
384,290278.0,1,0,1,0,0,0,1,0,0
385,9637958.0,2,1,0,0,0,0,1,0,0
386,4337081.0,2,1,0,0,0,0,1,0,0
387,2122119.0,2,1,0,0,1,0,1,0,0
388,505515.0,2,0,1,0,1,0,1,0,0
389,596508.0,2,0,1,0,1,0,1,0,0
390,596508.0,2,0,1,0,1,0,1,0,0
391,596508.0,2,0,1,0,1,0,1,0,0
392,596508.0,2,0,1,0,1,0,1,0,0
393,688419.0,2,0,1,0,1,0,1,0,0
394,137603.0,2,1,1,0,0,0,1,0,0
395,990251.0,2,0,0,0,1,0,1,0,0
396,765171.0,2,1,1,0,1,0,1,0,0
397,977922.0,2,0,0,0,0,1,0,0,0
398,311986.0,2,1,1,0,1,0,1,0,0
399,321304.0,2,1,1,0,1,0,1,0,0
400,9686148.0,2,1,0,0,0,0,1,0,0
401,1443952.0,2,1,0,0,1,0,1,0,0
402,310977.0,2,1,1,0,1,0,1,0,0
403,573337.0,2,1,1,0,1,0,1,0,0
404,766669.0,2,0,1,0,1,0,1,0,0
405,1214012.0,2,1,0,0,1,0,1,0,0
406,851351.0,2,0,1,0,1,0,1,0,0
406,852726.0,2,0,1,0,1,0,1,0,0
407,851351.0,2,0,1,0,1,0,1,0,0
407,852726.0,2,0,1,0,1,0,1,0,0
407,810811.0,1,0,1,0,1,0,1,0,0
408,1135136.0,2,0,1,0,1,0,1,0,0
408,1140540.0,2,1,1,0,1,0,1,0,0
409,1248649.0,2,0,1,0,1,0,1,0,0
410,1254594.0,2,1,1,0,1,0,1,0,0
411,256437.0,2,0,0,0,0,1,0,0,0
412,270452.0,2,0,0,0,0,1,0,0,0
413,324778.0,2,0,0,0,0,1,0,0,0
414,429503.0,2,0,0,0,0,1,0,0,0
415,439582.0,2,0,0,0,0,1,0,0,0
416,879630.0,3,0,0,0,1,0,0,0,0
417,1379209.0,4,1,0,0,1,0,0,0,0
418,2538598.0,2,1,0,0,0,1,0,0,0
418,2602249.0,2,1,0,0,0,0,1,0,0
419,2538598.0,2,1,0,0,0,1,0,0,0
419,2602249.0,2,1,0,0,0,0,1,0,0
420,2609894.0,4,2,0,0,0,1,0,0,0
420,2613651.0,4,2,0,0,0,0,1,0,0
421,2609894.0,4,2,0,0,0,1,0,0,0
421,2613651.0,4,2,0,0,0,0,1,0,0
422,2237309.0,6,1,1,0,1,0,0,0,0
423,725000.0,2,1,1,0,1,0,1,0,0
424,875000.0,2,1,1,0,1,0,1,0,0
425,1025000.0,2,1,1,0,1,0,1,0,0
426,1175000.0,2,1,1,0,1,0,1,0,0
427,1450000.0,2,1,1,0,1,0,1,0,0
428,1750000.0,2,1,1,0,1,0,1,0,0
429,824074.0,3,0,0,0,0,0,0,0,0
430,1122961.0,4,1,1,0,1,0,0,0,0
431,1529062.0,4,1,0,0,1,0,0,0,0
432,593479.0,2,1,1,0,1,1,0,0,0
433,647263.0,2,0,0,0,0,1,0,0,0
434,392752.0,2,0,1,0,1,1,0,0,0
435,431232.0,2,1,1,0,1,0,1,0,0
435,496000.0,2,1,1,0,1,0,1,0,0
436,459559.0,2,0,1,0,1,0,0,0,0
436,275736.0,1,0,1,0,1,0,0,0,0
437,505515.0,2,0,1,0,1,0,0,0,0
438,597427.0,2,0,1,0,1,0,0,0,0
439,500000.0,2,0,1,0,1,0,0,0,0
440,590909.0,2,0,1,0,1,0,0,0,0
441,200000.0,2,0,0,0,1,1,0,0,0
441,222222.0,2,0,0,0,1,0,1,0,0
442,257407.0,2,0,1,0,1,0,1,0,0
442,231667.0,1,0,1,0,1,0,1,0,0
443,477026.0,2,1,1,0,1,0,0,0,0
444,185185.0,2,0,1,0,1,0,1,0,0
445,267593.0,2,0,1,0,1,0,1,0,0
445,283333.0,3,0,1,0,1,0,1,0,0
445,251852.0,1,0,1,0,1,0,1,0,0
446,363327.0,2,0,1,0,1,0,1,0,0
446,542279.0,4,0,1,0,1,0,1,0,0
447,686415.0,4,1,1,0,1,0,0,0,0
448,483177.0,2,1,1,0,1,0,0,0,0
449,674603.0,2,0,1,0,1,0,0,0,0
450,855379.0,2,0,1,0,1,0,0,0,0
451,876601.0,2,0,0,0,0,0,1,0,0
451,805939.0,1,0,0,0,0,0,1,0,0
452,1081802.0,2,0,0,0,0,0,0,0,0
453,491003.0,2,1,1,0,1,0,0,0,0
454,185185.0,2,0,1,0,1,0,0,0,0
455,242974.0,2,2,1,0,1,0,1,0,0
455,264550.0,2,2,1,0,1,0,1,0,0
456,336845.0,5,4,1,0,1,0,1,0,0
456,342152.0,5,4,1,0,1,0,1,0,0
457,713198.0,10,6,1,0,1,0,1,0,0
457,723104.0,10,6,1,0,1,0,1,0,0
458,869921.0,7,4,1,0,1,0,1,0,0
458,881834.0,7,4,1,0,1,0,1,0,0
459,287224.0,2,2,1,0,1,0,1,0,0
459,374780.0,2,2,1,0,1,0,1,0,0
459,412257.0,2,2,1,0,1,0,0,0,0
460,339028.0,4,4,1,0,1,0,1,0,0
460,396825.0,4,4,1,0,1,0,1,0,0
460,436508.0,4,4,1,0,1,0,0,0,0
461,687670.0,7,4,1,0,1,0,1,0,0
461,771605.0,7,4,1,0,1,0,1,0,0
461,848765.0,7,4,1,0,1,0,0,0,0
462,1105165.0,9,6,1,0,1,0,1,0,0
462,1212522.0,9,6,1,0,1,0,1,0,0
462,1333774.0,9,6,1,0,1,0,0,0,0
463,653238.0,2,2,1,1,1,1,0,0,1
463,870000.0,2,2,1,1,1,1,0,0,1
464,880166.0,2,2,1,1,1,1,0,0,1
464,1100550.0,2,2,1,1,1,1,0,0,1
465,1043948.0,2,2,1,1,1,1,0,0,1
465,1283250.0,2,2,1,1,1,1,0,0,1
466,1047486.0,2,2,1,1,1,1,0,0,1
467,1238582.0,2,0,1,1,1,1,0,0,1
467,1522500.0,2,0,1,1,1,1,0,0,1
468,1589321.0,2,2,1,1,1,1,0,0,1
468,1953150.0,4,0,1,1,1,1,0,0,1
469,2035322.0,2,2,1,1,1,1,0,0,1
470,2501250.0,2,2,1,1,1,1,0,0,1
471,325324.0,4,2,1,0,1,0,1,0,0
471,330688.0,4,2,1,0,1,0,1,0,0
472,379545.0,4,2,1,0,1,0,1,0,0
472,385802.0,4,2,1,0,1,0,1,0,0
472,615741.0,2,2,1,0,1,1,0,0,0
473,433765.0,4,2,1,0,1,0,1,0,0
473,440917.0,4,2,1,0,1,0,1,0,0
474,487986.0,4,2,1,0,1,0,1,0,0
474,496032.0,4,2,1,0,1,0,1,0,0
475,925926.0,6,0,1,0,1,1,0,0,0
476,243067.0,2,0,1,0,1,1,0,0,0
477,276789.0,2,1,1,0,1,1,0,0,0
478,328046.0,2,0,1,0,1,1,0,0,0
479,374232.0,4,0,1,0,1,1,0,0,0
479,443056.0,2,0,1,0,1,0,1,0,0
480,379303.0,2,0,1,0,1,1,0,0,0
481,430560.0,2,0,1,0,1,1,0,0,0
482,449079.0,4,2,1,0,1,1,0,0,0
482,515972.0,2,2,1,0,1,0,1,0,0
482,519444.0,4,1,1,0,1,0,1,0,0
483,542058.0,4,0,1,0,1,1,0,0,0
484,977490.0,9,0,1,0,1,1,0,0,0
485,1184028.0,4,0,1,0,1,0,1,0,0
486,1303585.0,9,0,1,0,1,1,0,0,0
486,1313194.0,2,0,1,0,1,0,1,0,0
486,1316667.0,4,0,1,0,1,0,1,0,0
487,781298.0,2,2,1,0,1,1,0,0,0
487,1015328.0,2,2,1,1,1,0,0,1,0
488,781298.0,2,1,1,0,1,1,0,0,0
488,1015328.0,2,1,1,1,1,0,0,1,0
489,903722.0,2,2,1,0,1,1,0,0,0
489,1103618.0,2,2,1,1,1,0,0,1,0
490,2781823.0,2,2,1,1,1,0,0,1,0
490,3591000.0,2,1,1,0,1,1,0,0,0
491,174704.0,2,1,1,0,1,0,1,0,0
492,188954.0,2,2,1,0,1,0,1,0,0
493,253835.0,3,2,1,0,1,0,1,0,0
494,275469.0,3,2,1,0,1,0,1,0,0
495,243683.0,2,0,1,0,1,0,0,0,0
496,292916.0,2,0,1,0,1,0,0,0,0
497,312209.0,2,0,1,0,1,0,0,0,0
498,341703.0,4,0,1,0,1,0,0,0,0
499,346973.0,4,0,1,0,1,0,0,0,0
500,439206.0,4,0,1,0,1,0,0,0,0
501,593268.0,6,0,1,0,1,0,0,0,0
502,688158.0,9,0,1,0,1,0,0,0,0
503,166667.0,2,0,1,0,1,0,1,0,0
504,259259.0,4,0,1,0,1,0,1,0,0
505,242974.0,2,1,1,0,1,0,1,0,0
506,967990.0,2,1,1,1,1,1,0,0,0
506,1162978.0,2,1,1,1,1,0,0,1,1
507,1099617.0,2,1,1,1,1,1,0,0,0
507,1242907.0,2,1,1,1,1,0,0,1,1
508,1236580.0,2,1,1,1,1,1,0,0,0
508,1383121.0,2,1,1,1,1,0,0,1,1
509,1376816.0,2,1,1,1,1,1,0,0,0
509,1523032.0,2,1,1,1,1,0,0,1,1
510,1651394.0,2,1,1,1,1,1,0,0,0
510,1802855.0,2,1,1,1,1,0,0,1,1
511,1651394.0,2,1,1,1,1,1,0,0,0
511,1802855.0,2,1,1,1,1,0,0,1,1
512,1925973.0,2,1,1,1,1,1,0,0,0
512,2082677.0,2,1,1,1,1,0,0,1,1
513,2120504.0,2,0,1,1,1,1,0,0,0
513,2143072.0,2,0,1,1,1,1,0,0,1
514,3887249.0,2,1,1,1,1,1,0,0,0
514,4081407.0,2,1,1,1,1,0,0,1,1
515,4199886.0,2,0,1,1,1,1,0,0,1
516,4312685.0,2,0,1,1,1,1,0,0,0
516,4315325.0,2,0,1,1,1,1,0,0,1
517,10393397.0,2,1,1,1,1,0,0,1,1
517,12759259.0,2,1,1,1,1,1,0,0,1
518,15989841.0,2,1,1,1,1,0,0,1,1
518,19629630.0,2,1,1,1,1,1,0,0,1
519,785469.0,2,1,1,1,1,1,0,0,0
519,1223203.0,2,1,1,1,1,1,0,0,0
519,5081862.0,2,0,1,1,1,0,1,0,0
520,785469.0,2,1,1,1,1,1,0,0,0
520,1223203.0,2,1,1,1,1,1,0,0,0
520,5081862.0,2,0,1,1,1,0,1,0,0
521,974327.0,2,1,1,1,1,1,0,0,0
521,1364131.0,2,1,1,1,1,1,0,0,0
522,974327.0,2,1,1,1,1,1,0,0,0
522,1364131.0,2,1,1,1,1,1,0,0,0
522,5950513.0,2,0,1,1,1,0,1,0,0
523,2035539.0,2,0,1,1,1,1,0,0,0
523,2449348.0,2,0,1,1,1,1,0,0,0
524,3392553.0,2,0,1,1,1,1,0,0,0
524,3914490.0,2,0,1,1,1,1,0,0,0
525,268889.0,2,1,1,0,1,0,1,0,0
526,293333.0,2,1,1,0,1,0,1,0,0
527,293333.0,2,1,1,0,1,0,1,0,0
527,349498.0,2,1,1,0,1,0,1,0,0
528,310000.0,3,1,1,0,1,0,1,0,0
528,478948.0,3,1,1,0,1,0,1,0,0
529,316665.0,2,1,1,0,1,0,1,0,0
530,332963.0,3,1,1,0,1,0,1,0,0
530,522592.0,3,1,1,0,1,0,1,0,0
531,349498.0,2,1,1,0,1,0,1,0,0
532,378889.0,3,1,1,0,1,0,1,0,0
532,612084.0,3,1,1,0,1,0,1,0,0
533,522592.0,3,1,1,0,1,0,1,0,0
534,569014.0,3,1,1,0,1,0,1,0,0
535,886963.0,2,1,1,1,1,0,0,0,0
535,1146824.0,2,0,1,1,1,1,0,0,0
536,886963.0,2,1,1,1,1,0,0,0,0
536,1146824.0,2,0,1,1,1,1,0,0,0
537,1041873.0,2,1,1,1,1,0,0,0,0
537,1297399.0,2,0,1,1,1,1,0,0,0
538,1041873.0,2,1,1,1,1,0,0,0,0
538,1297399.0,2,0,1,1,1,1,0,0,0
539,1248343.0,2,1,1,1,1,0,0,0,0
539,1484657.0,2,0,1,1,1,1,0,0,0
540,1840132.0,2,0,1,1,1,1,0,0,0
540,1903434.0,4,0,1,1,1,0,0,0,0
541,542240.0,4,2,0,0,1,0,0,0,0
542,1301852.0,2,1,1,0,1,0,1,0,0
542,1442593.0,3,1,1,0,1,0,1,0,0
543,467595.0,2,0,0,0,1,0,1,0,0
544,553061.0,4,1,0,0,1,0,1,0,0
545,627056.0,2,1,1,1,1,0,0,0,0
545,745701.0,2,1,1,1,1,0,0,0,0
545,779167.0,2,1,1,1,1,1,0,0,0
546,627056.0,2,1,1,1,1,0,0,0,0
546,745701.0,2,1,1,1,1,0,0,0,0
546,779167.0,2,1,1,1,1,1,0,0,0
547,761737.0,2,1,1,1,1,0,0,0,0
547,849493.0,2,1,1,1,1,0,0,0,0
547,897222.0,2,1,1,1,1,1,0,0,0
548,761737.0,2,1,1,1,1,0,0,0,0
548,849493.0,2,1,1,1,1,0,0,0,0
548,897222.0,2,1,1,1,1,1,0,0,0
549,1167022.0,2,1,1,1,1,0,0,0,0
549,1253013.0,2,1,1,1,1,0,0,0,0
549,1345833.0,2,1,1,1,1,1,0,0,0
550,1167022.0,2,1,1,1,1,0,0,0,0
550,1253013.0,2,1,1,1,1,0,0,0,0
550,1345833.0,2,1,1,1,1,1,0,0,0
551,3139819.0,2,1,1,1,1,0,0,0,0
551,3395409.0,2,1,1,1,1,0,0,0,0
551,3612500.0,2,1,1,1,1,1,0,0,0
552,357508.0,4,2,1,0,1,0,1,0,0
552,879630.0,4,2,1,0,1,0,1,0,0
553,393259.0,4,2,1,0,1,0,1,0,0
554,566574.0,4,2,1,0,1,0,1,0,0
554,1462963.0,4,2,1,0,1,0,1,0,0
555,916667.0,4,2,1,0,1,0,1,0,0
556,268251.0,2,0,1,0,1,0,0,0,1
556,360503.0,2,1,1,0,1,0,1,0,1
557,316959.0,2,0,1,0,1,0,0,0,1
557,403660.0,2,1,1,0,1,0,1,0,1
558,390611.0,3,0,1,0,1,0,0,0,1
558,476647.0,3,1,1,0,1,0,1,0,1
559,433052.0,3,0,1,0,1,0,0,0,1
559,528436.0,3,1,1,0,1,0,1,0,1
560,407146.0,2,0,1,0,1,1,0,1,1
560,509259.0,2,0,1,0,1,0,1,0,1
561,472968.0,2,0,1,0,1,1,0,1,1
561,555556.0,2,1,1,0,1,0,1,0,1
562,692817.0,2,0,1,0,1,1,0,1,1
562,787037.0,2,1,1,0,1,0,1,0,1
563,811169.0,3,0,1,0,1,1,0,1,1
563,879630.0,3,1,1,0,1,0,1,0,1
564,896556.0,3,0,1,0,1,1,0,1,1
564,972222.0,3,1,1,0,1,0,1,0,1
565,953679.0,2,1,1,0,1,1,0,1,1
566,1064815.0,2,1,1,0,1,0,1,0,1
567,1083984.0,4,0,1,0,1,1,0,1,1
568,1157407.0,4,2,1,0,1,0,1,0,1
569,580650.0,2,1,1,0,1,0,0,0,1
569,1043697.0,2,1,1,0,1,0,0,0,1
570,732676.0,2,1,1,0,1,0,0,0,1
570,1239392.0,2,1,1,0,1,0,0,0,1
571,831544.0,2,0,1,0,1,1,0,0,1
571,870378.0,3,2,1,0,1,0,0,0,1
572,1181248.0,2,1,1,0,1,0,0,0,1
572,1956931.0,2,1,1,0,1,0,0,0,1
573,1358619.0,2,0,1,0,1,1,0,0,1
573,1425443.0,4,1,1,0,1,0,0,0,1
574,1358619.0,2,0,1,0,1,1,0,0,1
574,1425443.0,3,2,1,0,1,0,0,0,1
575,1417846.0,2,1,1,0,1,0,0,0,1
575,2348319.0,2,1,1,0,1,0,0,0,1
576,313419.0,2,0,0,0,1,0,0,0,0
576,361552.0,2,0,0,0,1,0,0,0,0
577,387325.0,4,0,0,0,1,0,0,0,0
577,405644.0,4,0,0,0,1,0,0,0,0
578,446266.0,4,0,0,0,1,0,0,0,0
578,467372.0,4,0,0,0,1,0,0,0,0
579,488366.0,4,0,0,0,1,0,0,0,0
579,511464.0,4,0,0,0,1,0,0,0,0
580,565575.0,4,0,0,0,1,0,0,0,0
580,582011.0,4,0,0,0,1,0,0,0,0
581,653156.0,2,0,1,1,1,0,0,1,0
581,740319.0,2,0,1,1,1,1,0,0,1
582,681554.0,2,0,1,1,1,0,0,1,0
582,766273.0,2,0,1,1,1,1,0,0,1
583,738350.0,2,0,1,1,1,0,0,1,0
583,884049.0,2,0,1,1,1,0,0,0,1
584,827014.0,2,0,1,1,1,0,0,1,0
584,933674.0,2,0,1,1,1,1,0,0,1
585,912567.0,2,0,1,1,1,0,0,1,0
585,1073183.0,2,0,1,1,1,0,0,0,1
586,1087685.0,2,0,1,1,1,0,0,1,0
586,1232710.0,2,0,1,1,1,0,0,0,1
587,1131193.0,2,0,1,1,1,0,0,1,0
587,1276217.0,2,0,1,1,1,0,0,0,1
588,2541093.0,2,0,1,1,1,0,0,0,0
589,2803861.0,2,0,1,1,1,0,0,0,0
590,205391.0,2,0,1,0,1,0,1,0,0
591,296296.0,2,0,1,0,1,0,1,0,0
592,351852.0,3,0,1,0,1,0,1,0,0
593,444444.0,4,0,1,0,1,0,1,0,0
594,476407.0,2,0,1,0,1,1,0,0,1
595,519316.0,2,0,1,0,1,0,1,0,0
595,526331.0,2,0,1,0,1,0,0,0,1
595,536939.0,2,0,1,0,1,0,1,0,1
596,740256.0,2,0,1,0,1,1,0,0,1
596,761498.0,2,1,1,0,1,0,0,0,1
596,793038.0,2,0,1,0,1,0,1,0,1
597,761498.0,2,1,1,0,1,0,0,0,1
597,793038.0,2,0,1,0,1,0,1,0,1
598,843712.0,2,0,1,0,1,0,1,0,1
599,843713.0,2,0,1,0,1,0,1,0,1
600,941341.0,2,1,1,0,1,0,0,0,1
600,987020.0,2,0,1,0,1,0,1,0,1
601,1344770.0,2,1,1,0,1,0,0,0,1
601,1410342.0,2,1,1,0,1,0,1,0,1
602,570370.0,2,2,1,0,1,1,0,0,0
602,692593.0,2,2,1,0,1,1,0,0,1
603,622222.0,2,2,1,0,1,1,0,0,0
603,755556.0,2,2,1,0,1,1,0,0,1
604,674074.0,2,2,1,0,1,1,0,0,0
604,818519.0,2,2,1,0,1,1,0,0,1
605,674074.0,2,2,1,0,1,1,0,0,0
605,818519.0,2,2,1,0,1,1,0,0,1
606,2074074.0,2,2,1,0,1,1,0,0,0
606,2518519.0,2,2,1,0,1,1,0,0,1
607,518519.0,1,1,1,0,1,1,0,0,0
607,629630.0,1,1,1,0,1,1,0,0,1
607,728533.0,1,1,1,0,1,1,0,0,1
608,570370.0,1,1,1,0,1,1,0,0,0
608,692593.0,1,1,1,0,1,1,0,0,1
608,801387.0,1,1,1,0,1,1,0,0,1
609,622222.0,1,0,1,0,1,1,0,0,0
609,755556.0,1,0,1,0,1,1,0,0,1
609,874418.0,1,0,1,0,1,1,0,0,1
610,272835.0,2,1,1,0,1,0,1,0,0
610,294445.0,2,1,1,0,1,0,1,0,0
611,373585.0,2,1,1,0,1,0,1,0,0
611,383333.0,2,1,1,0,1,0,1,0,0
612,373585.0,2,1,1,0,1,0,1,0,0
612,383333.0,2,1,1,0,1,0,1,0,0
613,424050.0,3,1,1,0,1,0,1,0,0
613,430556.0,3,1,1,0,1,0,1,0,0
614,533656.0,4,1,1,0,1,0,1,0,0
614,541667.0,4,1,1,0,1,0,1,0,0
615,208048.0,2,1,1,0,1,0,1,0,0
616,312362.0,4,1,1,0,1,0,1,0,0
617,284580.0,2,1,1,0,1,0,1,0,0
617,500556.0,2,1,1,0,1,0,1,0,1
617,523798.0,2,1,1,0,1,0,1,0,1
618,354176.0,2,1,1,0,1,0,1,0,0
618,550926.0,2,1,1,0,1,0,1,0,1
618,581493.0,2,1,1,0,1,0,1,0,1
619,403411.0,2,1,1,0,1,0,1,0,0
619,634658.0,2,1,1,0,1,0,1,0,1
620,403411.0,2,1,1,0,1,0,1,0,0
620,601296.0,2,1,1,0,1,0,1,0,1
620,634658.0,2,1,1,0,1,0,1,0,1
621,523798.0,2,1,1,0,1,0,1,0,0
621,702037.0,2,1,1,0,1,0,1,0,1
621,744510.0,2,1,1,0,1,0,1,0,1
622,620185.0,2,1,1,0,1,0,1,0,1
623,720680.0,4,1,1,0,1,0,1,0,0
623,1132660.0,4,1,1,0,1,0,1,0,1
624,720680.0,4,1,1,0,1,0,1,0,0
624,1132660.0,4,1,1,0,1,0,1,0,1
625,1001111.0,4,1,1,0,1,0,1,0,1
626,1001111.0,4,1,1,0,1,0,1,0,1
627,291125.0,2,2,1,0,1,0,1,0,0
627,340009.0,2,2,1,0,1,0,1,0,0
627,374780.0,2,2,1,0,1,0,1,0,0
628,362219.0,5,4,1,0,1,0,1,0,0
628,398441.0,5,4,1,0,1,0,1,0,0
628,418871.0,5,4,1,0,1,0,1,0,0
629,504167.0,4,0,1,0,1,0,0,0,0
630,695694.0,7,4,1,0,1,0,1,0,0
630,768650.0,7,4,1,0,1,0,1,0,0
630,771605.0,7,4,1,0,1,0,1,0,0
631,1117776.0,9,6,1,0,1,0,1,0,0
631,1212522.0,9,6,1,0,1,0,1,0,0
631,1333774.0,9,6,1,0,1,0,1,0,0
632,363611.0,2,1,1,0,1,0,1,0,0
632,440476.0,2,1,1,0,1,0,0,0,0
632,582407.0,2,1,1,0,1,0,1,0,1
633,377778.0,2,0,1,0,1,0,1,0,0
633,440476.0,2,0,1,0,1,0,0,0,0
633,613889.0,2,0,1,0,1,0,1,0,1
634,540148.0,2,1,1,0,1,0,0,0,0
634,567460.0,2,1,1,0,1,0,0,0,0
634,798281.0,2,1,1,0,1,0,0,0,1
635,651667.0,4,2,1,0,1,0,1,0,0
635,950741.0,4,2,1,0,1,0,1,0,1
636,674875.0,2,1,1,0,1,0,0,0,0
636,694444.0,2,1,1,0,1,0,0,0,0
636,921598.0,2,1,1,0,1,0,0,0,1
637,799630.0,2,2,1,0,1,0,1,0,0
637,1001111.0,2,2,1,0,1,0,1,0,1
638,799630.0,4,1,1,0,1,0,1,0,0
638,1007937.0,4,1,1,0,1,0,0,0,0
638,1101852.0,4,1,1,0,1,0,1,0,1
639,808910.0,4,1,1,0,1,0,0,0,0
639,821429.0,4,1,1,0,1,0,0,0,0
639,1181335.0,4,1,1,0,1,0,0,0,1
640,206168.0,2,0,1,0,1,1,0,0,0
640,221672.0,2,0,1,0,1,0,1,0,0
640,298148.0,2,1,1,0,1,0,1,0,0
641,232844.0,2,0,1,0,1,0,0,0,0
641,243944.0,2,0,1,0,1,0,1,0,0
641,324074.0,2,1,1,0,1,0,1,0,0
642,240479.0,2,0,1,0,1,0,1,0,0
642,352593.0,2,1,1,0,1,0,1,0,0
643,585926.0,4,0,1,0,1,0,1,0,0
644,702593.0,6,0,1,0,1,0,1,0,0
645,719323.0,2,2,1,0,1,0,0,1,1
645,819717.0,2,0,1,0,1,1,0,0,1
645,903825.0,2,2,1,0,1,0,1,1,1
645,969466.0,2,0,1,0,1,0,1,0,1
646,719323.0,2,2,1,0,1,0,0,1,1
646,873236.0,2,0,1,0,1,1,0,0,1
646,903825.0,2,2,1,0,1,0,1,1,1
646,1044004.0,2,0,1,0,1,0,1,0,1
647,1142100.0,3,0,1,0,1,0,0,1,1
647,1253263.0,2,0,1,0,1,1,0,0,1
647,1314173.0,3,0,1,0,1,0,1,1,1
647,1447782.0,2,0,1,0,1,0,1,0,1
648,1531581.0,2,2,1,0,1,0,0,1,1
648,1723207.0,2,0,1,0,1,1,0,0,1
648,1803377.0,2,2,1,0,1,0,1,1,1
648,1991051.0,2,0,1,0,1,0,1,0,1
649,953060.0,2,2,1,1,1,0,0,1,1
649,1090553.0,2,2,1,1,1,0,0,1,1
650,1228088.0,2,0,1,1,1,1,0,0,0
650,1254815.0,2,2,1,1,1,0,0,1,1
651,1254815.0,2,2,1,1,1,0,0,1,1
651,1356937.0,2,2,1,1,1,0,0,1,1
652,1500992.0,2,2,1,1,1,0,0,1,1
652,1622694.0,2,2,1,1,1,0,0,1,1
653,2239385.0,2,2,1,1,1,0,0,1,1
653,2420957.0,2,2,1,1,1,0,0,1,1
654,224010.0,2,0,1,0,1,0,0,0,0
654,324074.0,2,0,1,0,1,0,1,0,0
655,293562.0,2,0,1,0,1,0,0,0,0
655,370370.0,2,0,1,0,1,0,1,0,0
656,375000.0,2,0,1,0,1,1,0,0,0
656,416667.0,2,0,1,0,1,0,1,0,0
657,1734769.0,2,0,1,1,1,1,0,0,1
658,1734769.0,2,0,1,1,1,1,0,0,1
659,675511.0,2,0,1,1,1,1,0,0,0
660,675511.0,2,0,1,1,1,1,0,0,0
661,258611.0,2,1,1,0,1,0,1,0,0
661,412870.0,2,1,1,0,1,0,1,0,1
662,322130.0,2,1,1,0,1,0,1,0,0
662,505880.0,2,1,1,0,1,0,1,0,1
