room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,extra_long_bed,flexibility_score,sqm,views,bathroom_count,balcony-terrace,closet,air_conditioning,mini_bar,bathtub,shower,refrigerator,private-pool,jacuzzi-bathtub,bedroom_count,price_option_price,adults_number,children_number,có_bữa_sáng,bãi_đậu_xe,phòng_tập,vào_hồ_bơi_miễn_phí,wifi_miễn_phí,không_hoàn_tiền,miễn_phí_hủy,đã_kèm_bữa_sáng,hotel_id,room_room_type_name,hotel_name,region
5018,1,0,0,0,0,0,0,0,0,0,1,,,1,,True,True,,,,,,,1,469106.0,2,0,100000,1,0,0,1,1,0,0,64253366,Nhà riêng (home),"Nhà riêng 0 m² 1 phòng ngủ, 1 phòng tắm riêng ở Khác (Big Sale New Apartment 231 Van Cao LuxHomes)",Hải Phòng
5019,0,0,0,1,1,0,0,1,0,0,1,90.0,nui,2,,,,True,True,,,,,3,1083333.0,5,0,100000,0,0,0,1,1,0,0,39788672,Căn Hộ 3 Phòng Ngủ (Three-Bedroom Apartment),Ngoc Homestay Hoàng Huy Grand Tower (Ngoc Homestay Hoang Huy Grand Tower),Hải Phòng
5020,0,0,0,0,1,0,0,0,0,0,1,,,0,,,,,,,,,,0,410538.0,2,0,100000,0,0,0,1,1,0,0,3007755,Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room),Holiday Hotel,Hải Phòng
5021,1,0,0,0,0,0,0,0,0,0,1,25.0,,1,,True,True,,True,True,,,,0,525000.0,2,1,100000,0,0,0,1,0,1,0,3007755,Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room),Holiday Hotel,Hải Phòng
5022,1,0,0,0,0,0,0,1,0,0,1,,,2,,True,True,,,,,,,2,750226.0,5,1,100000,1,0,0,1,0,0,0,78569195,Nhà riêng (home),"Nhà riêng m² 2 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (Pu home (Hoang Huy Commerce) - 2.5 sleeps - 2 wc)",Hải Phòng
5023,1,1,0,0,0,0,0,0,0,0,1,97.0,ho,2,,,True,,,True,,,,3,1936027.0,6,0,100000,0,0,0,1,1,0,0,79292427,Căn Hộ 3 Phòng Ngủ Có Ban Công (Three-Bedroom Apartment with Balcony),Lakeview 3Bedroom FarmhouseStyle Special Promo,Hải Phòng
5024,1,1,0,0,0,0,0,0,0,0,1,60.0,,2,,True,True,,,,,,,2,1140728.0,5,1,100000,1,0,0,1,0,0,0,67781686,Căn hộ (Apartment),,
5025,1,0,0,0,0,0,0,0,0,0,1,35.0,song,2,,,,,,True,True,,,0,462685.0,2,0,100000,1,0,0,1,0,1,0,48044045,Phòng Đôi (Double Room),Khách sạn & Căn hộ Minh Anh (Minh Anh Hotel & Apartment),Hải Phòng
5026,0,1,0,0,0,0,0,0,0,0,1,25.0,song,1,,,,,,True,True,,,0,573519.0,2,0,100000,1,0,0,1,0,1,0,48044045,Phòng Deluxe (2 Người lớn + 1 Trẻ em) (Deluxe Room (2 Adults + 1 Child)),Khách sạn & Căn hộ Minh Anh (Minh Anh Hotel & Apartment),Hải Phòng
5314,0,0,0,0,0,0,0,0,0,0,1,,,0,,,,,,,,,,0,1692291.0,2,0,100000,0,0,0,0,1,0,0,42092719,Phòng Loại Sang (Deluxe Room),Meliá Vinpearl Hai Phong Rivera,Hải Phòng
5315,0,0,0,1,1,0,0,0,0,0,1,,ngoai troi,2,True,,True,,,,,True,,0,925000.0,5,0,100000,0,0,0,1,1,0,0,79077431,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),Tom Homestay Hải Phòng (Tom Homestay Hai Phong),Hải Phòng
5316,0,0,0,0,1,0,0,0,0,0,1,25.0,,1,,True,True,,,,,,,1,260159.0,3,1,100000,1,0,0,1,0,0,0,39422613,Căn hộ (Apartment),,
5317,1,0,0,0,0,0,0,0,0,0,1,30.0,ngoai troi,1,True,True,True,,,,,,,0,786407.0,2,1,100000,1,0,0,1,0,0,0,62152352,Phòng Đôi (Double Room),SH17 Villa Hải Phòng (SH17 Villa Hai Phong),Hải Phòng
5318,1,0,0,0,0,0,0,0,0,0,1,40.0,ngoai troi,1,True,True,True,,,,,,,0,1310574.0,2,1,100000,1,0,0,1,0,0,0,62152352,Phòng Đôi Loại Sang (Deluxe Double Room),SH17 Villa Hải Phòng (SH17 Villa Hai Phong),Hải Phòng
5319,0,0,1,0,0,0,0,0,0,0,1,,,0,,,,,,True,,,,0,1240499.0,2,0,100000,0,0,0,0,1,0,0,79345207,Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),Avani Hai Phong Harbour View,Hải Phòng
5319,0,0,1,0,0,0,0,0,0,0,1,,,0,,,,,,True,,,,0,1712419.0,2,0,100000,0,0,0,0,1,0,0,79345207,Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),Avani Hai Phong Harbour View,Hải Phòng
5320,0,0,0,0,0,0,0,0,0,0,1,,,0,,,,,,True,,,,0,1254343.0,2,0,100000,0,0,0,0,1,0,0,79345207,Phòng Loại Sang -- 1 Giường (Deluxe Room -- 1 Bed),Avani Hai Phong Harbour View,Hải Phòng
5320,0,0,0,0,0,0,0,0,0,0,1,,,0,,,,,,True,,,,0,1712419.0,2,0,100000,0,0,0,0,1,0,0,79345207,Phòng Loại Sang -- 1 Giường (Deluxe Room -- 1 Bed),Avani Hai Phong Harbour View,Hải Phòng
5321,0,0,0,0,0,0,0,0,0,0,1,,,0,,,,,,True,,,,0,1255426.0,2,0,100000,0,0,0,0,1,0,0,79345207,Phòng Được sắp xếp tùy ý khi đến (Room Assigned on Arrival),Avani Hai Phong Harbour View,Hải Phòng
5321,0,0,0,0,0,0,0,0,0,0,1,,,0,,,,,,True,,,,0,1540771.0,2,0,100000,0,0,0,0,1,0,0,79345207,Phòng Được sắp xếp tùy ý khi đến (Room Assigned on Arrival),Avani Hai Phong Harbour View,Hải Phòng
5322,0,0,0,0,0,0,0,0,0,1,1,17.0,,0,,True,True,,,True,,,,0,400950.0,2,0,100000,1,0,0,0,1,0,0,45568649,Phòng Đôi Loại Sang (Deluxe Double Room),Khách Sạn Nam Sơn (Khach San Nam Son),Hải Phòng
5322,0,0,0,0,0,0,0,0,0,1,1,17.0,,0,,True,True,,,True,,,,0,380903.0,1,0,100000,1,0,0,0,1,0,0,45568649,Phòng Đôi Loại Sang (Deluxe Double Room),Khách Sạn Nam Sơn (Khach San Nam Son),Hải Phòng
5323,0,0,0,0,0,0,0,0,0,1,1,23.0,,0,,True,True,,,True,,,,0,507870.0,2,0,100000,1,0,0,0,1,0,0,45568649,Phòng Đôi Loại Sang (Deluxe Double Room),Khách Sạn Nam Sơn (Khach San Nam Son),Hải Phòng
5323,0,0,0,0,0,0,0,0,0,1,1,23.0,,0,,True,True,,,True,,,,0,534600.0,3,0,100000,1,0,0,0,1,0,0,45568649,Phòng Đôi Loại Sang (Deluxe Double Room),Khách Sạn Nam Sơn (Khach San Nam Son),Hải Phòng
5323,0,0,0,0,0,0,0,0,0,1,1,23.0,,0,,True,True,,,True,,,,0,481140.0,1,0,100000,1,0,0,0,1,0,0,45568649,Phòng Đôi Loại Sang (Deluxe Double Room),Khách Sạn Nam Sơn (Khach San Nam Son),Hải Phòng
5324,1,0,0,0,0,0,0,0,0,0,1,17.0,,1,,True,True,,True,,True,,,0,366883.0,2,0,100000,1,0,0,0,0,0,0,34092604,Phòng Đôi Loại Sang (Deluxe Double Room),Khách Sạn Nam Sơn (Khach San Nam Son),Hải Phòng
5324,1,0,0,0,0,0,0,0,0,0,1,17.0,,1,,True,True,,True,,True,,,0,579045.0,1,0,100000,1,0,0,0,0,0,0,34092604,Phòng Đôi Loại Sang (Deluxe Double Room),Khách Sạn Nam Sơn (Khach San Nam Son),Hải Phòng
5325,0,0,1,0,1,0,0,0,0,0,1,23.0,,1,,True,True,,True,,True,,,0,497912.0,3,0,100000,1,0,0,0,0,0,0,34092604,Phòng Đôi (Double Room),Khách Sạn Nam Sơn (Khach San Nam Son),Hải Phòng
5326,0,1,0,0,0,0,0,0,0,0,1,20.0,ho,0,,,True,,,,,,,0,564650.0,2,0,100000,0,0,0,0,1,0,0,16259377,Phòng Loại Sang (Deluxe Room),Lotus House,Hải Phòng
5327,1,0,1,0,0,0,0,0,0,0,1,45.0,,7,,,True,,,,,,,7,608843.0,2,1,100000,1,0,0,1,0,0,0,52210543,Căn hộ (Apartment),"Căn hộ 45 m² 2 phòng ngủ, 1 phòng tắm riêng ở Cầu Rào (Hai phong Friendly Apartment)",Hải Phòng
5328,0,1,0,0,0,0,1,0,0,0,1,70.0,,2,,,True,,,,,,,2,926588.0,4,1,100000,1,0,0,1,1,0,0,78762316,Nhà riêng (home),"Căn hộ nhà Mopius 2 phòng ngủ, 2 phòng tắm ở toà Lotus, Hoàng Huy Võ Nguyên Giáp (Apartment 2 Bedroom 2wc Lotus)",Hải Phòng
5329,0,0,0,0,1,0,0,0,0,0,1,,,1,,,True,,,,,,,2,1664674.0,4,1,100000,1,0,0,1,0,0,0,76937855,Căn hộ (Apartment),,
5330,0,0,1,0,0,0,0,0,0,0,1,35.0,,1,,True,True,,,,,,,1,507492.0,2,1,100000,1,0,0,1,0,0,0,10149919,Căn hộ (Apartment),"Chung cư 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thượng Lý/Quán Toan (Vinhomes Serviced Apartment high quality 3)",Hải Phòng
5331,1,0,0,0,0,0,0,0,0,0,1,,,2,,,True,,,,,,,1,762683.0,4,1,100000,0,0,0,1,1,0,0,76734407,Nhà riêng (home),"Nhà riêng m² 1 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (Happy Home Apartment & Homestay)",Hải Phòng
5332,0,0,0,0,1,0,0,1,0,0,1,15.0,,1,,True,True,,,,,,,1,910856.0,2,1,100000,0,0,0,1,0,0,0,13608637,Căn hộ (Apartment),"Chung cư 15 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thượng Lý/Quán Toan (Rainbow Apartments)",Hải Phòng
5333,1,0,0,0,0,0,0,0,0,0,1,40.0,,1,,,True,,,,,,,1,637654.0,2,1,100000,1,0,0,1,0,0,0,39806972,Căn hộ (Apartment),"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Căn Hộ VIP Sakura 193 Văn Cao supper large)",Hải Phòng
5334,0,0,0,0,1,0,0,0,0,0,1,60.0,,1,,True,True,,,,,,,2,1163321.0,5,1,100000,1,0,0,1,0,0,0,76261053,Căn hộ (Apartment),"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Khác (Luna’s Homestay )",Hải Phòng
5335,0,0,0,0,0,0,0,0,0,1,1,72.0,ngoai troi,2,True,,,,,,True,,,0,1708575.0,2,0,100000,0,0,0,1,1,0,0,59002672,Căn hộ 1 Phòng ngủ có Ban công và Tầm nhìn ra Thành phố (One-Bedroom Apartment with Balcony and City View),LeeVy Hai Phong,Hải Phòng
5336,1,1,0,1,0,0,0,0,0,0,1,72.0,ngoai troi,2,True,,,,,,True,,,2,1976250.0,4,0,100000,0,0,0,1,1,0,0,59002672,Căn hộ 2 phòng ngủ nhìn ra cảnh thành phố (Two-Bedroom Apartment with City View),LeeVy Hai Phong,Hải Phòng
5337,0,0,0,0,1,0,0,0,0,0,1,45.0,,2,,,True,,,,,,,2,1019445.0,4,1,100000,1,0,0,1,0,0,0,39686583,Căn hộ (Apartment),"Căn hộ 45 m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Căn hộ SAKURA 2 Ngủ)",Hải Phòng
5338,1,0,0,0,0,0,0,0,0,0,1,80.0,,1,,True,True,,,,,,,3,1629038.0,2,1,100000,1,0,0,1,0,0,0,36830259,Nhà riêng (home),"Căn hộ 80 m² 1 phòng ngủ, 1 phòng tắm riêng ở Ven sông - Sông Cấm/Cảng cũ (Stay 1986)",Hải Phòng
5339,1,0,0,0,0,0,0,1,0,0,1,25.0,,1,,True,True,,,,,,,1,407582.0,4,1,100000,1,0,0,1,0,0,0,10946562,Nhà riêng (home),"Nhà mặt đất 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Khu đô thị Ngã Năm - sân bay Cát Bi (HyminHome)",Hải Phòng
5340,0,0,1,0,0,0,0,0,0,0,1,,,1,,,True,,,,,,,0,390238.0,2,1,100000,1,0,0,1,0,0,0,65561493,Căn hộ (Apartment),"Căn hộ m² 3 phòng ngủ, 1 phòng tắm riêng ở Khác (Cozihotel)",Hải Phòng
5341,0,0,1,0,0,0,0,0,0,0,1,150.0,,20,,True,True,,,,,,,20,307.0,30,1,100000,1,0,0,1,0,0,0,18526823,Căn hộ (Apartment),"Căn hộ 150 m² 20 phòng ngủ, 20 phòng tắm riêng ở Khu đô thị Ngã Năm - sân bay Cát Bi (Sương giang hotel)",Hải Phòng
5342,1,0,0,1,0,0,0,0,0,0,1,77.0,ngoai troi,2,,,,,,True,True,,,2,766667.0,6,0,100000,0,0,0,1,1,0,0,78200358,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),Anmie Home - Hoàng Huy CMC Camelia (Anmie Home - Hoang Huy CMC Camelia),Hải Phòng
5343,0,1,0,0,0,0,0,0,0,0,1,80.0,ngoai troi,2,True,,True,,,True,,True,,3,1388889.0,9,0,100000,0,0,0,1,1,0,0,78700526,Căn Hộ 3 Phòng Ngủ (Three-Bedroom Apartment),Ari Apartment cùng bạn khám phá foodtour Hải Phòng (Ari Apartment cung ban kham pha foodtour Hai Phong),Hải Phòng
5344,1,0,0,0,0,0,0,0,0,0,1,,,1,,,True,,,,,,,1,313683.0,2,1,100000,1,0,0,1,1,0,0,65765051,Căn hộ (Apartment),"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Ven sông - Sông Cấm/Cảng cũ (Studio PG02-20 KP Apartment Neo classic.)",Hải Phòng
5345,1,0,0,1,0,0,0,0,0,0,1,60.0,ngoai troi,1,True,True,True,,,True,True,,,2,1111111.0,4,2,100000,1,0,0,1,1,0,0,55661215,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),JOYCE-Celia 25,Hải Phòng
5346,1,0,0,0,0,0,0,0,0,0,1,,,3,,,True,,,,,,,1,878794.0,6,1,100000,0,0,0,1,1,0,0,79084039,Nhà riêng (home),"Nhà riêng m² 1 phòng ngủ, 3 phòng tắm riêng ở Khác (Khanh Phong Apartment Vin Vu Yen 3 Bedroom)",Hải Phòng
5347,1,0,0,0,0,0,0,0,0,0,1,18.0,,1,,True,True,,,True,,,,0,475000.0,2,0,100000,1,0,0,1,1,0,0,79884214,Phòng Đôi (Double Room),HAMA HOUSE Lạch Tray (HAMA HOUSE Lach Tray),Hải Phòng
5347,1,0,0,0,0,0,0,0,0,0,1,18.0,,1,,True,True,,,True,,,,0,427500.0,1,0,100000,1,0,0,1,1,0,0,79884214,Phòng Đôi (Double Room),HAMA HOUSE Lạch Tray (HAMA HOUSE Lach Tray),Hải Phòng
5348,1,0,0,0,0,0,0,0,0,0,1,18.0,,1,,True,True,,,True,,,,0,475000.0,2,0,100000,1,0,0,1,1,0,0,79884214,Phòng Đôi (Double Room),HAMA HOUSE Lạch Tray (HAMA HOUSE Lach Tray),Hải Phòng
5348,1,0,0,0,0,0,0,0,0,0,1,18.0,,1,,True,True,,,True,,,,0,427500.0,1,0,100000,1,0,0,1,1,0,0,79884214,Phòng Đôi (Double Room),HAMA HOUSE Lạch Tray (HAMA HOUSE Lach Tray),Hải Phòng
5349,0,0,0,0,1,0,0,0,0,0,1,,,2,,,True,,,,,,,2,992772.0,4,1,100000,1,0,0,1,0,0,0,61404353,Căn hộ (Apartment),"Căn hộ m² 2 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (Chuỗi căn hộ cc The Minato Residence Hải Phòng)",Hải Phòng
5350,0,0,0,0,0,0,1,0,0,0,1,65.0,,2,,,True,,,,,,,2,1229451.0,4,1,100000,1,0,0,1,0,0,0,47648201,Căn hộ (Apartment),"Căn hộ 65 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (Blue House Apartment & Homestay)",Hải Phòng
5351,0,0,1,0,1,0,0,0,0,0,1,35.0,,1,,True,True,,,,,,,1,819771.0,4,1,100000,1,0,0,1,0,0,0,37333260,Căn hộ (Apartment),"Căn hộ 90 m² 1 phòng ngủ, 1 phòng tắm riêng ở Cầu Rào (Khánh Linh Hotel )",Hải Phòng
5352,0,0,1,0,0,0,0,0,0,0,1,45.0,,1,,,True,,,,,,,1,608962.0,2,1,100000,1,0,0,1,0,0,0,47148994,Căn hộ (Apartment),"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Mỹ (R301 ( MHT09-15))",Hải Phòng
5353,0,0,0,0,0,0,0,0,0,0,1,20.0,,1,,True,,True,True,,,,,0,349742.0,2,0,100000,0,0,0,1,0,0,0,78706354,Phòng Tiêu Chuẩn (Standard Room),Khách sạn Cat Ba Friendly (Cat Ba Friendly hotel),Hải Phòng
5353,0,0,0,0,0,0,0,0,0,0,1,20.0,,1,,True,,True,True,,,,,0,295419.0,1,0,100000,0,0,0,1,0,0,0,78706354,Phòng Tiêu Chuẩn (Standard Room),Khách sạn Cat Ba Friendly (Cat Ba Friendly hotel),Hải Phòng
5354,0,0,0,0,0,0,0,0,0,0,1,20.0,thanh pho,1,,True,,True,,,,,,0,424081.0,2,0,100000,0,0,0,1,0,0,0,78706354,Deluxe hướng thành phố (Deluxe City View),Khách sạn Cat Ba Friendly (Cat Ba Friendly hotel),Hải Phòng
5354,0,0,0,0,0,0,0,0,0,0,1,20.0,thanh pho,1,,True,,True,,,,,,0,369274.0,1,0,100000,0,0,0,1,0,0,0,78706354,Deluxe hướng thành phố (Deluxe City View),Khách sạn Cat Ba Friendly (Cat Ba Friendly hotel),Hải Phòng
5355,1,1,0,0,0,0,0,0,0,0,1,67.0,,2,,True,True,,,,,,,2,533719.0,4,1,100000,1,0,0,1,1,0,0,80448769,Nhà riêng (home),"Nhà riêng m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (căn hộ tiện nghi trung tâm phố cổ Hải Phòng)",Hải Phòng
5356,1,0,0,0,0,0,0,0,0,0,1,45.0,,1,,,True,,,,,,,1,680210.0,2,1,100000,1,0,0,1,0,0,0,21918164,Căn hộ (Apartment),"SAOLA Apartment Le Chan, Haiphong, 301",Hải Phòng
5357,1,0,0,0,0,0,0,0,0,0,1,75.0,,2,,True,True,,,,,,,2,1216186.0,4,1,100000,0,0,0,1,0,0,0,62143586,Nhà riêng (home),"Nhà riêng 75 m² 2 phòng ngủ, 2 phòng tắm riêng ở Ngã năm – Sân bay Cát Bi (Two bedrooms Apt. in Diamond Crown tower (1923))",Hải Phòng
5358,0,0,1,0,0,0,0,0,0,0,1,40.0,,1,,,True,,,,,,,1,637654.0,2,1,100000,1,0,0,1,0,0,0,34383065,Căn hộ (Apartment),"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Relax & Beautiful Apartment for weekend at Van Cao)",Hải Phòng
5359,1,0,0,0,0,0,0,0,0,0,1,30.0,,1,,True,True,,,,,,,1,649432.0,2,1,100000,1,0,0,1,0,0,0,61200042,Căn hộ (Apartment),"Căn hộ 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Cầu Rào (Homestay HP)",Hải Phòng
5360,0,1,0,0,0,0,0,0,0,0,1,,,1,,,True,,,,,,,1,390607.0,2,1,100000,1,0,0,1,1,0,0,70752304,Nhà riêng (home),KATKA - Muffin Room,Hải Phòng
5361,0,0,0,0,1,0,0,0,0,0,1,25.0,,1,,True,True,,,,,,,1,460608.0,2,1,100000,1,0,0,1,0,0,0,10614251,Căn hộ (Apartment),"Nhà mặt đất 20 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Khanh Phong Apartment PG02-20 Vincom Shophouse)",Hải Phòng
5362,1,0,0,0,0,0,0,0,0,0,1,50.0,,1,,,True,,,,,,,1,1296198.0,4,1,100000,1,0,0,1,0,0,0,61423186,Căn hộ (Apartment),"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Ven sông - Sông Cấm/Cảng cũ (MiMi Homestay-Delux room for 4 persons-2King beds)",Hải Phòng
5363,0,1,0,0,0,0,0,0,0,0,1,30.0,,1,,,True,,,,,,,0,508286.0,2,1,100000,0,0,0,1,0,0,0,13759577,Căn hộ (Apartment),Chung cư studio 30 m² có 1 phòng tắm riêng ở Ven sông - Sông Cấm/Cảng cũ (The Flamboyant - Deluxe Room @ Vinhomes Imperia),Hải Phòng
5364,1,0,1,0,0,0,1,0,0,0,1,67.0,,2,,True,True,,,,,,,2,1001026.0,4,1,100000,0,0,0,1,0,0,0,56865071,Căn hộ (Apartment),"Căn hộ 67 m² 2 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (Happy House)",Hải Phòng
5365,1,0,0,0,0,0,0,0,0,0,1,22.0,song,1,,,True,,True,True,,,,0,375000.0,2,0,100000,0,0,0,1,0,1,0,36927243,Phòng Loại Sang (Deluxe),Khách sạn Bông Sen (Khách Sạn Bông Sen),Hậu Giang
5365,1,0,0,0,0,0,0,0,0,0,1,22.0,song,1,,,True,,True,True,,,,0,672917.0,3,0,100000,0,0,0,1,0,1,0,36927243,Phòng Loại Sang (Deluxe),Khách sạn Bông Sen (Khách Sạn Bông Sen),Hậu Giang
5365,1,0,0,0,0,0,0,0,0,0,1,22.0,song,1,,,True,,True,True,,,,0,356250.0,1,0,100000,0,0,0,1,0,1,0,36927243,Phòng Loại Sang (Deluxe),Khách sạn Bông Sen (Khách Sạn Bông Sen),Hậu Giang
5366,0,0,1,0,0,0,0,0,0,0,1,20.0,vuon,1,,,,,True,True,True,,,0,467083.0,2,0,100000,0,0,0,1,0,1,0,36927243,Phòng Tiêu Chuẩn (Standard Room),Khách sạn Bông Sen (Khách Sạn Bông Sen),Hậu Giang
5366,0,0,1,0,0,0,0,0,0,0,1,20.0,vuon,1,,,,,True,True,True,,,0,237500.0,1,0,100000,0,0,0,1,0,1,0,36927243,Phòng Tiêu Chuẩn (Standard Room),Khách sạn Bông Sen (Khách Sạn Bông Sen),Hậu Giang
5367,0,1,0,0,0,0,0,0,0,0,1,18.0,thanh pho,0,,,True,,,True,True,,,0,900000.0,2,0,100000,0,0,0,1,0,1,0,33242039,1 KING ACCESSIBLE ROOM (1 King Accessible Room),Tru by Hilton Trung tâm thành phố Hậu Giang (Tru by Hilton Hau Giang City Centre),Hậu Giang
5368,0,0,1,0,0,0,0,0,0,0,1,18.0,thanh pho,1,,,True,,,True,True,,,0,900000.0,2,0,100000,0,0,0,1,0,1,0,33242039,Phòng 4 giường đơn (2 Twin Bed Room),Tru by Hilton Trung tâm thành phố Hậu Giang (Tru by Hilton Hau Giang City Centre),Hậu Giang
5368,0,0,1,0,0,0,0,0,0,0,1,18.0,thanh pho,1,,,True,,,True,True,,,0,900000.0,2,0,100000,0,0,0,0,0,1,0,33242039,Phòng 4 giường đơn (2 Twin Bed Room),Tru by Hilton Trung tâm thành phố Hậu Giang (Tru by Hilton Hau Giang City Centre),Hậu Giang
5369,1,0,0,0,0,0,0,0,0,0,1,20.0,ngoai troi,1,True,True,True,,,True,,,,0,207207.0,2,0,100000,1,0,0,1,0,0,0,79391873,Phòng Đôi (Double Room),Thảo Tiên Vị Thanh (Thao Tien Vi Thanh),Hậu Giang
5370,1,0,0,0,0,0,0,0,0,0,1,20.0,,1,,True,True,,,True,,,,0,270270.0,4,0,100000,1,0,0,1,0,0,0,79391873,Phòng Đôi hoặc 2 giường đơn Lớn (Large Double or Twin Room),Thảo Tiên Vị Thanh (Thao Tien Vi Thanh),Hậu Giang
5371,0,1,0,0,0,0,0,0,0,0,1,30.0,song,1,,,True,,,True,,,,0,625000.0,2,0,100000,1,0,0,1,1,0,0,37504990,Bungalow - Nhìn Ra Mặt Nước (Bungalow - Water Front),Ann Village (Glamping),Hậu Giang
5371,0,1,0,0,0,0,0,0,0,0,1,30.0,song,1,,,True,,,True,,,,0,687500.0,2,0,100000,1,0,0,1,1,0,0,37504990,Bungalow - Nhìn Ra Mặt Nước (Bungalow - Water Front),Ann Village (Glamping),Hậu Giang
5371,0,1,0,0,0,0,0,0,0,0,1,30.0,song,1,,,True,,,True,,,,0,833333.0,3,0,100000,1,0,0,1,1,0,0,37504990,Bungalow - Nhìn Ra Mặt Nước (Bungalow - Water Front),Ann Village (Glamping),Hậu Giang
5372,1,0,0,0,0,0,0,0,0,0,1,42.0,vuon,1,True,,True,True,,True,True,,,0,916667.0,2,0,100000,0,0,0,1,0,1,0,4364648,Phòng Giường đôi Deluxe (2 Người lớn + 1 Trẻ em) (Deluxe Double Room (2 Adults + 1 Child)),Boutique Lodge Can Tho Homestay,Hậu Giang
5373,0,0,0,0,1,0,0,0,0,0,1,,,1,,True,True,,,True,,,,0,229779.0,2,0,100000,1,0,0,0,0,0,0,73573784,Phòng Đôi (Double Room),Nhà Nghĩ Hồng Hải (Nha Nghi Hong Hai),Hậu Giang
5374,0,0,0,0,1,0,0,0,0,0,1,,,1,,,True,,,True,,,,0,321691.0,4,0,100000,1,0,0,0,0,0,0,73573784,Phòng Có Giường Cỡ Queen (Queen Room),Nhà Nghĩ Hồng Hải (Nha Nghi Hong Hai),Hậu Giang
5375,1,0,0,0,0,0,0,0,0,0,1,50.0,,1,,True,True,,,,,,,1,2178528.0,4,1,100000,1,0,0,1,0,0,0,64245974,Căn hộ (Apartment),"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Cái Răng (Nhà Của Mon)",Hậu Giang
5376,0,0,1,0,1,0,0,0,0,0,2,15.0,vuon,0,,,True,,,,,,,0,675404.0,2,0,100000,1,0,0,1,1,0,0,625092,Phòng Tiêu chuẩn giường đôi hoặc 2 giường (Standard Double or Twin Room),Le Garden Villa Homestay,Hậu Giang
5377,1,0,0,0,0,0,0,0,0,0,1,,,1,,,True,,,,,,,0,509259.0,3,0,100000,1,0,0,1,0,1,0,66726725,Phòng 3 Người Nhìn Ra Vườn (Triple Room with Garden View),Experience Homestay,Hậu Giang
5467,0,0,0,0,0,0,0,0,0,1,1,28.0,be boi,0,True,True,True,True,,True,True,,,0,226018.0,2,0,100000,1,0,0,1,1,0,0,34561841,Bungalow 1 phòng ngủ (1-Bedroom Bungalow),Khu nghỉ dưỡng Hoàng Phúc (Hoang Phuc resort),Kiên Giang
5467,0,0,0,0,0,0,0,0,0,1,1,28.0,be boi,0,True,True,True,True,,True,True,,,0,227022.0,2,0,100000,0,0,0,1,0,1,0,34561841,Bungalow 1 phòng ngủ (1-Bedroom Bungalow),Khu nghỉ dưỡng Hoàng Phúc (Hoang Phuc resort),Kiên Giang
5468,1,0,0,0,0,0,0,0,0,0,1,24.0,vuon,1,,,True,,,True,True,,,0,269453.0,4,0,100000,1,0,0,1,1,0,0,34561841,Bungalow 2 giường (Twin Bungalow),Khu nghỉ dưỡng Hoàng Phúc (Hoang Phuc resort),Kiên Giang
5468,1,0,0,0,0,0,0,0,0,0,1,24.0,vuon,1,,,True,,,True,True,,,0,349265.0,4,0,100000,0,0,0,1,0,1,0,34561841,Bungalow 2 giường (Twin Bungalow),Khu nghỉ dưỡng Hoàng Phúc (Hoang Phuc resort),Kiên Giang
5468,1,0,0,0,0,0,0,0,0,0,1,24.0,vuon,1,,,True,,,True,True,,,0,436581.0,2,0,100000,0,0,0,1,0,1,0,34561841,Bungalow 2 giường (Twin Bungalow),Khu nghỉ dưỡng Hoàng Phúc (Hoang Phuc resort),Kiên Giang
