,room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,extra_long_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views_str,views,balcony-terrace_str,balcony-terrace,non-smoking-room,closet,air_conditioning,mini_bar,blackout_curtains,hair_dryer,extra-long-beds,complimentary-bottled-water,bathtub,shower,separate-shower-and-tub,refrigerator,high-floor,dressing-room,ground-floor,private-pool,executive-lounge-access,top-floor,complimentary-instant-coffee,jacuzzi-bathtub,smoking-allowed,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,air-bath-access,hot-spring-access,bedroom_str,bedroom_count,wifi_str,confirmation-instant_str,confirmation-instant
8960,6819,0,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
8961,6820,0,0,0,0,0,0,0,0,0,0,1,30.0,0,1,Hướng Núi,nui,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
8962,6821,0,1,0,0,0,0,0,1,0,0,1,85.0,3,1,Hướng Núi,nui,,,,,,,,True,,True,,True,,True,,,,,,,,,,,,,,,,,3 phòng ngủ,3,,Ấm nước điện,am nuoc dien
8963,6822,0,0,1,0,0,0,0,0,0,0,1,22.0,1,0,Hướng Vườn,vuon,Ban công/sân hiên,True,,True,True,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
8964,6823,1,0,0,0,0,0,0,0,0,0,1,16.0,1,1,Hướng Ngoài trời,ngoai troi,,,,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
8965,6824,1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Ngoài trời,ngoai troi,,,,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
8966,7126,0,0,0,0,0,0,0,0,1,0,1,25.0,0,1,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,0,,,
8967,7127,0,0,1,0,0,0,0,0,0,0,1,,1,1,Hướng Vườn,vuon,,,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
8968,7128,0,0,0,0,1,0,0,0,0,0,1,,1,0,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
8969,7129,1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Vườn,vuon,,,,,True,,,True,,True,,True,,True,,True,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
8970,7130,1,0,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,True,,True,,True,,True,,,True,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
8971,7131,1,0,0,0,0,0,0,0,0,0,1,40.0,1,1,Hướng Vườn,vuon,,,,,True,,,True,,True,,True,,True,,True,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
8972,7132,1,0,0,0,0,0,0,0,0,0,1,22.0,1,1,Hướng Vườn,vuon,,,,,True,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
8973,7133,1,0,0,0,0,0,0,0,0,0,1,30.0,0,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,,True,,,True,,,,True,,True,,,,,,,True,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước,am nuoc
8974,7134,1,0,0,0,0,0,0,0,0,0,1,37.0,1,1,Hướng Thành phố,thanh pho,,,,,True,,,True,,,,True,,True,,,,,,,True,,,,,,,,,,,0,Wi-Fi [miễn phí],Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
8975,7135,0,1,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Thành phố,thanh pho,,,,,True,True,True,True,,,,True,,,,,,,,,True,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
8976,7136,0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,,,,,,True,True,True,True,True,,,,True,,,,,,,,,True,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
8977,7137,0,0,0,0,1,0,0,0,0,0,1,18.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,True,True,,,True,,,,True,,True,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
8978,7138,0,0,0,0,0,1,0,0,0,0,1,25.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,,True,,,True,,,,True,,True,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
8979,7139,1,0,0,0,0,0,0,0,0,0,1,22.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,True,,,True,,True,True,,,True,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
8980,7140,1,0,0,0,0,0,0,0,0,0,1,10.0,1,0,Hướng Vườn,vuon,,,,True,True,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
8981,7141,0,0,1,0,1,0,0,0,0,0,2,32.0,1,1,Hướng Thành phố,thanh pho,,,,,True,True,True,True,,,True,True,,,,,,,,,,,,,,,,,,,,0,,,
8982,7142,0,0,0,0,0,0,0,0,0,0,1,32.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
8983,7143,0,1,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,True,,,True,,True,True,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
8984,7144,0,1,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,True,,,True,,True,True,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
8985,7145,0,0,1,0,0,0,0,0,0,0,1,25.0,1,1,,,,,,True,,True,True,True,,,,,,,,,,,,,True,,,,True,,,,,,,0,Wi-Fi [miễn phí],Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
8986,7146,1,0,1,0,0,0,0,0,0,0,2,25.0,1,1,Hướng Thành phố,thanh pho,,,,,,True,True,True,,,,,,,,,,,,,True,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
8987,7147,0,0,0,0,1,0,0,0,0,0,1,17.0,1,1,,,,,,True,True,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
8988,7148,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Vườn,vuon,,,,True,True,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
8989,7149,0,0,0,0,0,0,0,1,0,0,1,,1,0,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Đồ gỗ ngoài trời,do go ngoai troi
8990,7150,0,0,0,0,1,0,0,0,0,0,1,10.0,1,0,Hướng Vườn,vuon,Ban công/sân hiên,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
8991,7151,0,1,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
8992,7152,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Núi,nui,,,,,True,,,True,,True,,True,,,,,True,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
8993,7153,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,,True,,,True,,True,,True,,,,,True,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
8994,7154,0,0,0,0,1,0,0,0,0,0,1,17.0,1,1,Hướng Vườn,vuon,,,,True,,,,True,,,,,,True,,,,,,,True,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước,am nuoc
8995,7155,0,0,0,0,1,0,0,0,0,0,1,30.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,True,,,,,,True,,,,,,,True,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước,am nuoc
8996,7156,0,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
8997,7157,1,0,0,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,True,True,,,,,True,,True,,,,,True,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
8998,7158,1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
8999,7159,1,0,0,0,1,0,0,0,0,0,1,25.0,1,1,,,,,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9000,7160,1,0,0,0,0,0,0,0,0,0,1,12.0,1,1,Hướng Vườn,vuon,,,,,True,True,True,True,,True,,True,,True,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
9001,7161,1,0,0,0,0,0,0,0,0,0,1,11.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,True,,,True,,True,,True,,True,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9002,7162,0,0,0,0,1,0,0,0,0,0,1,,1,0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
9003,7163,0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,,,,,,,True,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9004,7164,0,1,0,0,0,0,0,0,0,0,1,70.0,2,1,Hướng Bể bơi,be boi,Ban công/sân hiên,True,,,,True,True,True,,,True,,,,,,,True,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9005,7165,0,0,0,1,0,0,0,0,0,0,1,70.0,2,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,,,True,True,True,,,True,,,,,,,True,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9006,7166,1,0,0,0,0,0,0,0,0,0,1,18.0,1,0,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,True,,True,True,True,,,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
9007,7167,0,0,0,0,0,0,0,0,0,1,1,20.0,1,0,,,,,,,,,,True,,True,True,True,,,,True,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
9008,7168,0,0,0,0,1,0,0,0,0,0,1,15.0,3,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,True,,,True,,,,True,,True,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9009,7169,1,0,0,0,0,0,0,0,0,0,1,17.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,True,,,True,,,,True,,True,,True,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9010,7170,0,1,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Thiên nhiên,thien nhien,,,True,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],,
9011,7171,1,0,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Thiên nhiên,thien nhien,,,,True,True,,,True,,,True,True,,True,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],,
9012,7172,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,True,,,True,,True,,True,,True,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9013,7173,0,0,1,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,True,,,True,,True,,True,,True,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9014,7174,1,0,0,0,0,0,0,0,0,0,1,15.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,,True,,,True,,,,True,,True,,,True,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9015,7175,0,0,0,0,0,0,0,0,0,1,1,20.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,,True,,,True,,,,True,,True,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9016,7176,1,0,0,0,0,0,0,0,0,0,1,25.0,1,0,Hướng Núi,nui,,,,,,True,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
9017,7177,0,0,1,0,1,0,0,0,0,0,1,28.0,1,0,Hướng Vườn,vuon,,,,,,True,True,True,,True,True,True,,,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
9018,7178,1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,True,True,True,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,,,
9019,7179,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,,True,True,True,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước,am nuoc
9020,7180,0,0,0,0,0,0,0,0,0,1,1,14.0,1,1,,,,,,,,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
9021,7181,0,0,0,0,0,0,0,0,0,1,1,12.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
9022,7182,1,0,0,0,0,0,0,0,0,0,1,18.0,1,1,,,,,,,True,,,True,,,,True,,,,True,True,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9023,7183,1,0,0,0,0,0,0,0,0,0,1,17.0,1,1,Hướng Vườn,vuon,,,,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,,
9024,7184,1,0,1,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Vườn,vuon,,,,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,,
9025,7185,1,0,0,0,0,0,0,0,0,0,1,25.0,1,0,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước,am nuoc
9026,7186,1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước,am nuoc
9027,7187,1,0,0,0,0,1,0,0,0,0,1,18.0,0,1,,,,,True,True,True,True,True,True,,,True,True,,True,,,,,,,,,,,,,,True,,,,0,Wi-Fi [miễn phí],,
9028,7188,0,0,1,0,0,0,0,0,0,0,1,19.0,1,1,,,,,True,True,True,,,True,,,,,,,True,,,,,,True,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước,am nuoc
9029,7189,0,0,1,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,True,,,,True,,,,,,,True,,,,,,True,,,,,,,,,,,0,Wi-Fi [miễn phí],Hành lang ngoài,hanh lang ngoai
9030,7190,0,0,1,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Thành phố,thanh pho,,,,True,,,,True,,,True,,,,True,,,,,,True,,,,,,,,,,,0,Wi-Fi [miễn phí],Hành lang ngoài,hanh lang ngoai
9031,7191,0,0,0,0,1,0,0,0,0,0,1,15.0,1,0,Hướng Vườn,vuon,Ban công/sân hiên,True,,,True,,,True,,,,True,,True,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9032,7192,1,0,0,0,0,0,0,0,0,0,1,18.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9033,7193,1,0,0,0,0,0,0,0,0,0,1,23.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9034,7194,0,0,0,0,1,0,0,0,0,0,1,24.0,0,1,Hướng Vườn,vuon,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
9035,7195,0,0,0,0,1,0,0,0,0,0,1,30.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,,True,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
9036,7196,0,0,0,0,1,0,0,0,0,0,1,15.0,1,1,,,,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
9037,7197,0,0,0,0,1,0,0,0,0,0,1,25.0,1,1,,,,,True,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
9038,7198,1,0,0,0,0,0,0,0,0,0,1,28.0,1,1,,,Ban công/sân hiên,True,,,True,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,0,,,
9039,7199,0,0,0,0,1,0,0,0,0,0,1,20.0,1,0,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,True,,True,,,,True,,,True,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9040,7200,1,0,0,0,0,0,0,0,0,0,1,20.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9041,7201,1,0,0,0,0,0,0,0,0,0,1,12.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,True,,True,True,True,,,,True,,True,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
9042,7202,0,1,0,0,0,0,0,0,0,0,1,,0,1,Hướng Thành phố,thanh pho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
9043,7203,1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Thành phố,thanh pho,,,,,,True,True,True,,,True,,,,,,,,,,True,,,,True,,,,,,,0,Wi-Fi [miễn phí],,
9044,7204,1,0,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Đường phố,duong pho,,,,,,True,True,True,,,,,,,,,,,,,True,,,,True,,,,,,,0,Wi-Fi [miễn phí],Ấm nước,am nuoc
9045,7205,1,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
9046,7206,1,0,0,0,0,0,0,0,0,0,1,35.0,1,1,,,,,,True,True,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9047,7207,1,0,0,0,0,0,0,0,0,0,1,16.0,1,1,,,,,,True,True,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9048,7208,0,0,0,0,1,0,0,0,0,0,1,20.0,0,1,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
9049,7209,0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,Hướng Đường phố,duong pho,,,,,,True,True,True,,,True,,,,,,,,,,True,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
9050,7210,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,True,True,True,True,,,,True,,True,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9051,7211,0,0,1,0,1,0,0,0,0,0,1,25.0,1,1,Hướng Ngoài trời,ngoai troi,,,,,,True,True,True,,True,True,True,,,,,,,,,,,,,,,,,,,,0,Truy cập Internet - không dây,Ấm nước điện,am nuoc dien
9052,7212,1,0,0,1,1,0,0,0,0,0,1,66.0,2,1,Hướng Núi,nui,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,2 phòng ngủ,2,,Ấm nước điện,am nuoc dien
9053,7369,1,0,0,1,0,0,0,0,0,0,1,55.0,2,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,,,True,True,True,,True,,,,True,,,,,,,,,,,,,,,,,Studio/1 phòng ngủ,1,,Ấm nước điện,am nuoc dien
9054,7370,1,0,0,0,0,0,0,0,0,0,1,15.0,1,1,Hướng Thành phố,thanh pho,,,,,True,,,True,,True,,True,,True,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước,am nuoc
9055,7371,0,0,0,0,1,0,0,0,0,0,1,28.0,1,1,Hướng Núi,nui,,,,,True,True,True,True,,True,,True,,True,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước,am nuoc
9056,7372,0,0,0,0,1,0,0,0,0,0,1,24.0,1,1,Hướng Thành phố,thanh pho,,,,,True,True,True,True,,True,True,True,,,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước,am nuoc
9057,7373,1,0,0,0,0,0,0,0,0,0,1,16.0,1,1,,,,,True,True,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],,
9058,7374,0,0,0,0,0,0,0,0,0,0,1,26.0,1,1,Hướng Công viên,cong vien,Ban công/sân hiên,True,True,True,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],,
9059,7375,1,0,0,0,0,0,0,0,0,0,1,66.0,2,1,,,,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,2 phòng ngủ,2,Wi-Fi [miễn phí],,
9060,7376,1,0,0,0,0,0,0,0,0,0,1,,1,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
9061,7377,0,0,0,0,0,0,0,0,0,1,1,20.0,1,0,Hướng Ngoài trời,ngoai troi,,,,True,True,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9062,7378,0,0,0,0,0,0,0,0,0,1,1,14.0,1,0,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9063,7379,0,0,0,0,0,0,0,0,0,1,1,15.0,1,0,Hướng Ngoài trời,ngoai troi,,,,True,True,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9064,7380,1,0,0,1,0,0,0,0,0,0,1,,4,1,,,Ban công/sân hiên,True,,True,True,,,True,,,,True,,True,,,,,,,,,,,,,,,,,3 phòng ngủ,3,,Ấm nước điện,am nuoc dien
9065,7381,1,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
9066,7382,1,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
9067,7383,1,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
9068,7384,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Thành phố,thanh pho,,,,,True,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Hành lang ngoài,hanh lang ngoai
9069,7385,1,0,0,0,0,0,0,0,0,0,1,16.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,,,True,True,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
9070,7386,1,0,0,0,0,0,0,0,0,0,1,14.0,1,1,,,,,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,Studio/1 phòng ngủ,1,,Ấm nước điện,am nuoc dien
9071,7387,1,0,0,0,0,0,0,0,0,0,1,15.0,1,1,Hướng Núi,nui,,,,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,0,,,
9072,7388,1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,0,,,
9073,7389,1,0,0,0,0,0,0,0,0,0,1,18.0,1,1,,,,,True,,,True,True,True,,,,,,,,True,,,,,True,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
9074,7390,0,1,0,0,0,0,0,0,0,0,1,25.0,1,1,,,Ban công/sân hiên,True,,,,True,True,True,,,,,,,,True,,,,,True,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
9075,7391,0,1,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
9076,7392,0,1,1,0,0,0,0,0,0,0,2,32.0,1,1,Hướng Núi,nui,,,,,,True,True,True,,True,True,True,,,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
9077,7393,0,1,1,0,0,0,0,0,0,0,2,38.0,1,1,Hướng Thành phố,thanh pho,,,,,,True,True,True,,True,True,True,,,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước điện,am nuoc dien
9078,7394,0,0,0,0,0,0,0,0,0,1,1,16.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,True,True,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
9079,7395,0,0,0,0,0,0,0,0,0,1,1,18.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
9080,7396,0,0,0,0,1,0,0,0,0,0,1,40.0,1,1,Hướng Thành phố,thanh pho,,,,,,True,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước,am nuoc
9081,7397,0,0,0,0,1,0,0,0,0,0,1,40.0,1,1,Hướng Thành phố,thanh pho,,,,,,True,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,0,Wi-Fi [miễn phí],Ấm nước,am nuoc
