room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views,balcony-terrace,closet,air_conditioning,hair_dryer,complimentary-bottled-water,bathtub,shower,refrigerator,high-floor,dressing-room,ground-floor,private-pool,top-floor,complimentary-instant-coffee,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,hot-spring-access,bedroom_count
55,0,1,0,0,0,0,0,0,0,1,34.0,0,1,nature,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,0,0,1,0,0,0,0,0,0,1,34.0,1,1,nature,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,1,0,0,0,0,0,0,1,34.0,0,1,garden,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,1,0,0,0,0,0,0,0,1,40.0,1,1,city,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1,0,0,0,0,0,0,0,0,1,40.0,1,1,nature,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,1,0,0,0,0,0,0,1,40.0,0,1,city,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,1,0,0,0,0,0,0,0,1,45.0,0,1,city,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
62,0,1,0,0,0,0,0,0,0,1,45.0,0,1,city,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,0,0,0,0,0,0,0,0,1,34.0,0,1,no view,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,1,0,0,0,0,0,0,0,1,78.0,0,1,city,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,0,0,1,0,0,0,0,0,1,78.0,1,1,nature,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,0,1,,0,1,no view,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,1,0,0,0,0,0,0,0,1,26.0,1,1,city,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,1,17.0,0,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,1,25.0,3,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
