,room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views,balcony-terrace,non-smoking-room,closet,air_conditioning,mini_bar,hair_dryer,complimentary-bottled-water,bathtub,shower,separate-shower-and-tub,refrigerator,high-floor,dressing-room,ground-floor,private-pool,executive-lounge-access,top-floor,complimentary-instant-coffee,jacuzzi-bathtub,smoking-allowed,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,hot-spring-access,bedroom_count,confirmation-instant
3472,6035,1,0,0,0,0,0,0,0,0,1,30.0,0,1,vuon,True,True,,,True,,,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3473,6036,0,0,1,0,1,0,0,0,0,2,18.0,1,1,thanh pho,,True,True,True,True,,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3474,6037,0,1,0,0,1,1,0,0,0,2,20.0,1,1,cong vien,True,,True,,True,,,,,,,,,,,,True,,,,,,,,,,0,do dung cho giac ngu thoai mai
3475,6038,0,0,1,0,1,0,0,0,0,1,20.0,1,1,,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
3476,6039,0,0,0,0,1,0,0,0,0,1,24.0,1,1,,,True,True,True,True,,True,,,,,,,,,,,,,,,,,,,,0,cua so
3477,6040,0,1,0,0,0,0,0,0,0,1,35.0,1,0,san trong,True,,,,,,True,,,,,,,,,,,,,,,,,,,,0,cua so
3478,6041,0,1,0,0,0,0,0,0,0,1,20.0,1,0,san trong,True,,,,,,True,,,,,,,,,,,,,,,,,,,,0,cua so
3479,6042,1,0,0,0,0,0,0,0,0,1,36.0,1,0,ngoai troi,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,cua so
3480,6043,0,1,0,0,0,0,0,0,0,1,,1,0,ngoai troi,True,,,,,,True,,,,,,,,,,,,,,,,,,,,0,cua so
3481,6044,0,0,0,0,0,0,0,0,0,1,35.0,1,0,,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc
3482,6045,0,0,0,0,0,0,0,0,1,1,21.0,1,0,san trong,,,,,,,True,,,,,,,,,,,,,,,,,,,,0,cua so
3483,6046,0,0,0,0,0,0,0,0,1,1,269.0,1,0,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,0,dieu hoa ca nhan
3484,6047,0,0,0,0,0,0,0,0,0,1,26.0,1,0,,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc
3485,6048,1,0,0,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
3486,6049,0,1,0,0,0,0,0,0,0,1,30.0,0,1,ngoai troi,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3487,6050,0,0,0,0,1,0,0,0,0,1,18.0,1,1,,,,True,True,,True,,,True,,,,,,,,,,,,,,,,True,,0,do dung cho giac ngu thoai mai
3488,6051,1,0,1,0,0,0,0,0,0,2,20.0,1,1,,True,,True,True,,True,,,True,,,,,,,,,,,,,,,,True,,0,do dung cho giac ngu thoai mai
3489,6052,0,0,1,0,1,0,0,0,0,1,22.0,1,1,,,,True,True,,True,,,True,,,,,,,,,,,,,,,,True,,0,do dung cho giac ngu thoai mai
3490,6053,1,0,0,0,0,0,0,0,0,1,25.0,1,1,,,,True,True,,True,,,True,,,,,,,,,,,,,,,,True,,0,do dung cho giac ngu thoai mai
3491,6054,0,0,0,0,1,0,0,0,0,1,22.0,1,1,vuon,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,cua so
3492,6055,0,1,0,0,0,0,0,0,0,1,25.0,1,1,be boi,,True,,,,,,True,,,,,,,,,,,,,,,True,,,,0,hanh lang ngoai
3493,6056,1,0,0,0,0,0,0,0,0,1,22.0,1,1,be boi,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,0,cua so
3494,6057,0,0,0,0,1,0,0,0,0,1,28.0,1,1,nui,True,True,True,,,,,,,,,,,True,,,,,,,,,,,,,0,do go ngoai troi
3495,6058,1,0,1,1,0,0,0,0,0,1,65.0,0,1,vuon,True,,,,,,,,,True,,,,,,,,,,,,,,,,,2,
3496,6059,0,1,1,1,0,0,0,0,0,1,65.0,0,1,nui,True,,,,,,,True,,,,,,True,,,,,,,,,,,,,2,do dung cho giac ngu thoai mai
3497,6060,1,0,0,0,0,0,0,0,0,1,20.0,1,1,be boi,,True,True,,,,,,,,,,,True,,,,,,,,,,,,,0,cua so
3498,6061,1,0,0,0,1,0,0,0,0,1,30.0,0,1,,,True,True,True,,True,,,True,,,,,,,,,,,,,,,,,,0,cua so
3499,6062,1,0,0,0,1,0,0,0,0,1,30.0,1,1,,,,,True,,True,,,True,,,,,True,,,,,,,,,,,,,0,
3500,6063,0,0,0,0,0,0,0,0,1,1,35.0,0,1,,,,True,True,,True,,,True,,,,,,,,,,,,,,,,,,0,cua so
3501,6064,0,0,1,0,0,0,0,0,0,1,35.0,1,0,,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,
3502,6065,1,0,0,0,0,0,0,0,0,1,20.0,1,1,vuon,True,,True,,,,,,,,,,,,,,,,,,,,,,,,0,cua so
3503,6066,0,0,1,0,0,0,0,0,0,1,20.0,1,1,,True,,True,,,True,True,,True,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3504,6067,0,0,1,0,1,0,0,0,0,2,25.0,0,1,vuon,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
3505,6068,0,1,0,0,0,0,0,0,0,1,35.0,0,1,vuon,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,0,cua so
3506,6069,1,0,1,0,0,0,0,0,0,1,35.0,0,1,vuon,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,0,cua so
3507,6070,0,1,0,0,0,0,0,0,0,1,35.0,1,1,ho,True,True,,,True,,,,,,,,,,,,,,,,,,True,,,,0,cua so co the mo ra
3508,6071,1,0,0,0,0,0,0,0,0,1,35.0,1,1,be boi,True,True,,,True,,,,,,,,,,,,,,,,,,True,,,,0,cua so
3509,6072,0,1,0,0,0,0,0,0,0,1,25.0,0,1,be boi,True,True,,,True,,,,,,,,,,,,,,,,,,True,,,,0,cua so
3510,6073,0,1,1,0,0,0,0,0,0,2,28.0,0,1,vuon,True,True,,,True,,,,,True,,,,,,,,,,,True,,,,,,0,cua so
3511,6074,0,1,0,0,0,0,0,0,0,1,25.0,1,1,nui,True,True,,,True,,,,,,,,,,,,,,,,,True,,,,,0,
3512,6075,0,1,0,0,0,0,0,0,0,1,25.0,1,1,nui,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3513,6076,0,1,0,0,0,0,0,0,0,1,30.0,0,1,vuon,True,True,,,True,,,,,,,,,,,,,,,,True,,,,,,0,cua so
3514,6077,0,1,0,0,0,0,0,0,0,1,35.0,1,1,ho,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,0,
3515,6078,0,1,0,0,0,0,0,0,0,1,35.0,1,1,nui,True,,,True,True,,,True,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3516,6079,0,1,0,0,0,0,0,0,0,1,45.0,1,1,be boi,True,,,,True,,,,,True,,,,True,,,,,,,,,,,,,0,
3517,6080,0,1,0,0,0,0,0,0,0,1,28.0,0,1,nui,True,True,,,True,,,,,,,,,True,,,,,,,,,,,,,0,cua so co the mo ra
3518,6081,0,1,0,0,0,0,0,0,0,1,35.0,0,1,nui,True,True,,,True,,,,,,,,,True,,,,,,,,,,,,,0,cua so co the mo ra
3519,6082,0,0,0,0,1,0,0,0,0,1,24.0,1,1,ngoai troi,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,0,cua so
3520,6083,0,0,0,0,1,0,0,0,0,1,30.0,1,1,nui,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
3521,6084,0,1,0,0,0,0,0,0,0,1,36.0,1,1,nui,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
3522,6085,0,1,0,0,0,0,0,0,0,1,75.0,0,1,be boi,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3523,6086,0,1,0,1,0,0,0,0,0,1,84.0,0,1,be boi,True,True,,,True,,,True,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3524,6087,0,1,1,0,0,0,0,0,0,2,25.0,1,1,san trong,,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so co the mo ra
3525,6088,0,1,0,0,0,0,0,0,0,1,25.0,0,1,san trong,,True,True,True,True,,,True,,,,,,,,,,,,,,,,True,,,0,
3526,6089,0,1,0,0,0,0,0,0,0,1,35.0,1,1,duong pho,,True,,,True,,,,,True,,True,,,,,,,,,,,,,,,0,cua so co the mo ra
3527,6090,0,1,0,0,0,0,0,0,0,1,35.0,1,1,duong pho,,True,,,True,,,,,True,,True,,,,,,,,,,,,,,,0,cua so co the mo ra
3528,6091,1,0,0,0,0,0,0,0,0,1,20.0,1,1,khong co cua so,,True,True,,,,,,,,,,,,,,,,,,,,,,,,0,cua so
3529,6092,1,0,0,0,0,0,0,0,0,1,18.0,1,1,khong co cua so,,True,True,,,,,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3530,6093,0,0,1,0,0,0,0,0,0,1,25.0,1,1,khong co cua so,,True,True,,,,,,,,,,,,,,,,,,,,,,,,0,cua so
3531,6094,0,0,1,0,0,0,0,0,0,1,30.0,0,1,,,True,True,True,True,,,,,,,,,,,,,,,,,,,True,,,0,cua so
3532,6095,1,0,0,0,0,0,0,0,0,1,35.0,1,1,ho,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,cua so
3533,6096,0,1,0,0,0,0,0,0,0,1,30.0,0,1,thanh pho,,True,,,True,,,,,,,True,,,,,,,,,,,,,,,0,hanh lang ngoai
3534,6097,1,0,0,0,0,0,0,0,0,1,28.0,1,1,ngoai troi,True,,True,,,,True,,,,,,,,,,,,True,,,,,,,,0,do dung cho giac ngu thoai mai
3535,6098,0,1,0,0,0,0,0,0,0,1,40.0,0,1,thanh pho,True,True,,,True,,,True,,,,,,,,,True,,,,True,,,,,,0,
3536,6099,0,1,0,0,0,0,0,0,0,1,40.0,0,1,thanh pho,True,True,,,,,,True,,,,,,,,,True,,,,True,,,,,,0,trai cay/do an vat
3537,6100,0,1,0,0,0,0,0,0,0,1,30.0,0,1,thanh pho,True,True,,,True,,,,,True,,,,,,,True,,,,,,,,,,0,cua so
3538,6101,0,1,0,0,0,0,0,0,0,1,25.0,1,0,nui,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3539,6102,0,0,1,0,0,0,0,0,0,1,30.0,1,0,nui,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3540,6103,1,0,0,0,0,0,0,0,0,1,25.0,1,1,vuon,True,,,,True,,,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3541,6104,0,0,1,0,0,0,0,0,0,1,25.0,1,1,vuon,True,,,,True,,,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3542,6105,1,0,0,0,0,0,0,0,0,1,26.0,1,1,nui,True,,,,True,,,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3543,6106,1,0,1,0,0,0,0,0,0,1,25.0,1,1,vuon,True,,,,True,,,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3544,6107,1,0,1,0,0,0,0,0,0,1,26.0,1,1,nui,True,,,,True,,,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3545,6108,0,1,0,0,0,0,0,0,0,1,,0,1,nui,True,,,,,,,True,,,,,,,True,True,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3546,6109,0,1,0,0,0,0,0,0,0,1,,0,1,nui,True,,,,,,,True,,,,,,,True,True,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3547,6110,0,1,1,0,0,0,0,0,0,1,,0,1,nui,True,,,,,,,True,,,,,,,True,True,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3548,6111,0,1,0,0,0,0,0,0,0,1,,1,0,nui,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3549,6112,0,1,0,0,0,0,0,0,0,1,,1,0,nui,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3550,6113,0,1,1,0,0,0,0,0,0,1,,0,1,nui,True,,,,,,,True,,,,,,,True,True,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3551,6114,0,1,1,0,0,0,0,0,0,1,,1,0,nui,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3552,6115,0,0,1,0,0,0,0,0,0,1,32.0,1,1,nui,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
3553,6116,0,0,0,0,1,0,0,0,0,1,32.0,1,1,vuon,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
3554,6117,0,0,1,0,0,0,0,0,0,1,45.0,1,1,nui,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
3555,6118,0,0,1,0,0,0,0,0,0,1,60.0,1,1,nui,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,
3556,6119,0,0,0,0,1,0,0,0,0,1,40.0,1,1,nui,True,True,,,True,,,True,,,,,,,,,,,,,,,,,,,0,
3557,6120,0,0,0,0,1,0,0,0,0,1,50.0,1,1,nui,True,True,,,True,,,True,,,,,,,,,,,,,,,,,,,0,
3558,6121,0,0,1,0,1,0,0,0,0,1,70.0,1,1,nui,True,True,,,True,,,True,,,,,,,,,,,,,,,,,,,0,
3559,6122,0,0,1,0,0,0,0,0,0,1,130.0,1,1,nui,True,True,,,True,,,,,,,,,,True,,,,,,,,,,,,0,
3560,6123,1,0,1,0,0,0,0,0,0,1,250.0,4,1,nui,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,4,do dung cho giac ngu thoai mai
3561,6124,0,0,0,0,0,0,0,0,0,1,30.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
3562,6125,0,0,1,0,0,0,0,0,0,1,55.0,2,1,nui,True,,,,,,,,,,,,True,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3563,6126,1,0,1,0,0,0,0,0,0,2,30.0,1,1,be boi,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
3564,6127,1,0,0,0,0,0,0,0,0,1,20.0,0,1,,,True,True,True,True,True,,,True,,,,,,,,,,,,,,,,,,0,cua so
3565,6128,0,0,1,0,0,0,0,0,0,1,32.0,0,1,vuon,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
3566,6129,1,0,0,0,0,0,0,0,0,1,36.0,0,1,be boi,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
3567,6130,0,0,1,0,0,0,0,0,0,1,23.0,0,1,vuon,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,0,trai cay/do an vat
3568,6131,0,0,0,0,1,0,0,0,0,1,23.0,0,1,vuon,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,0,trai cay/do an vat
3569,6132,0,1,0,0,0,0,0,0,0,1,28.0,0,1,vuon,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3570,6133,1,0,1,0,0,0,0,0,0,1,35.0,0,1,be boi,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,0,cua so
3571,6134,0,1,0,0,0,0,0,0,0,1,50.0,0,1,song,True,True,,,,,,,,,,,,True,,,,,True,,,,,,,,0,trai cay/do an vat
3572,6135,0,1,0,0,0,0,0,0,0,1,30.0,1,1,nui,True,,,True,,,True,,,,,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3573,6136,0,1,0,0,0,0,0,0,0,1,36.0,1,1,nui,True,,,True,,,True,,,,,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3574,6137,0,0,0,0,0,0,1,0,0,1,50.0,1,1,nui,True,,,,,,,,,True,,,,True,,,,,,,,,,,,,0,hanh lang ngoai
3575,6138,0,0,0,0,1,0,0,0,0,1,20.0,1,1,be boi,True,,,,,,True,,,,True,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3576,6139,1,0,0,0,0,0,0,0,0,1,25.0,0,1,song,,True,,True,,,,,,,,,,,,,,,,,,,,,,,0,
3577,6140,0,1,0,0,0,0,0,0,0,1,20.0,1,1,nui,True,,,,,,True,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3578,6141,0,1,1,0,0,0,0,0,0,1,25.0,1,1,nui,,,,,,True,True,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3579,6142,0,0,1,0,0,1,0,0,0,1,30.0,1,1,ho,True,,,,,,True,,,,True,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3580,6143,0,1,0,0,0,0,0,0,0,1,36.0,1,1,ho,True,,,,,,True,,,,True,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3581,6144,0,0,0,0,1,0,0,0,0,1,,1,0,vuon,True,True,,True,,,,,,True,,,,,,,,,,,,,,,,,0,hanh lang ngoai
3582,6145,0,1,0,0,1,0,0,0,0,1,26.0,1,0,vuon,True,,,True,,,True,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3583,6146,0,1,0,0,0,0,0,0,0,1,35.0,1,0,nui,True,,,True,,,,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3584,6147,0,0,0,0,0,0,0,0,1,1,30.0,2,1,vuon,True,,True,,,,,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3585,6148,1,0,1,0,0,0,0,0,0,1,25.0,1,1,nui,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3586,6149,1,0,1,0,0,0,0,0,0,1,25.0,1,1,nui,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3587,6150,0,0,0,0,1,0,0,0,0,1,20.0,1,0,nui,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,0,cua so
3588,6151,0,0,0,0,1,0,0,0,0,1,20.0,0,1,nui,,True,,,,,,,True,,,,,,,,,,,,,,,,,,0,cua so
3589,6152,0,0,0,0,1,0,0,0,0,1,,1,0,nui,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,0,cua so
3590,6153,0,0,0,0,1,0,0,0,0,1,40.0,1,0,,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
3591,6154,1,0,0,0,0,0,0,0,0,1,25.0,0,1,vuon,True,,,,,,,,,,,,,True,True,True,,,,,,,,,,,0,cua so
3592,6155,1,0,0,0,0,0,0,0,0,1,30.0,0,1,nui,True,True,,,,,,,,,,,,True,True,True,,,,,,,,,,,0,cua so
3593,6156,0,0,1,0,0,0,0,0,0,1,35.0,1,1,thanh pho,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,0,cua so co the mo ra
3594,6157,0,0,0,0,1,0,0,0,0,1,35.0,1,1,thanh pho,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,0,cua so co the mo ra
3595,6158,1,0,0,0,0,0,0,0,0,1,30.0,1,1,ngoai troi,,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3596,6159,0,0,1,0,1,0,0,0,0,1,45.0,1,1,thanh pho,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,
3597,6160,0,1,0,0,0,0,0,0,0,1,45.0,0,1,thanh pho,,True,True,True,,,,,,,,,,,,,,,,,,,,True,,,0,cua so co the mo ra
3598,6161,0,0,0,0,1,0,0,0,0,1,35.0,1,1,ngoai troi,,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3599,6162,1,0,0,0,0,0,0,0,0,1,20.0,1,1,nui,True,,True,True,,True,,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
3600,6163,0,1,1,0,0,0,0,0,0,2,30.0,1,1,san trong,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,cua so
3601,6164,1,0,1,0,0,0,0,0,0,2,30.0,0,1,vuon,,True,,True,,,,,,,,,,,,,,,,,,,,,,,0,cua so
3602,6165,0,0,1,0,1,0,0,0,0,2,30.0,1,1,nui,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,cua so co the mo ra
3603,6166,1,0,1,0,0,0,0,0,0,1,,0,1,vuon,True,True,,True,,,,,,,,,,,,,,True,,,,,,,,,0,ruou
3604,6167,0,0,0,0,1,0,0,0,0,1,,0,1,vuon,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,0,cua so
3605,6168,0,1,1,0,0,0,0,0,0,1,27.0,1,1,vuon,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,cua so
3606,6169,0,0,0,0,0,0,1,0,0,1,20.0,1,1,nui,True,True,True,True,,,,,,,,,,,,,,True,,,,,,,,,0,
3607,6170,0,1,1,0,0,0,0,0,0,1,20.0,1,1,nui,True,True,True,True,,,,,,,,,,,,,,,,,,,,True,,,0,
3608,6171,0,0,0,0,1,0,0,0,0,1,26.0,1,1,duong pho,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,
3609,6172,0,0,1,0,1,0,0,0,0,1,26.0,1,1,duong pho,,True,,True,True,,True,,,,,,,,,,,,,,,,,,,,0,
3610,6173,1,0,0,0,0,0,0,0,0,1,22.0,1,1,ngoai troi,,True,,True,True,,True,,,,,,,,,,,,,,,,,,,,0,am nuoc dien
3611,6174,0,0,1,0,1,0,0,0,0,2,25.0,1,1,nui,True,,True,True,,,True,,True,,,,,,,,,,,,,,,,,,0,
3612,6175,0,0,0,0,1,0,0,0,0,1,20.0,1,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
3613,6176,0,1,0,0,0,0,0,0,0,1,,1,1,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,0,
3614,6177,0,0,0,0,0,1,0,0,0,1,20.0,1,1,vuon,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,0,
3615,6178,0,1,0,0,0,0,0,0,0,1,28.0,1,1,nui,,,,,True,,True,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3616,6179,0,1,0,0,0,0,0,0,0,1,40.0,1,1,nui,,,,,True,,True,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3617,6180,0,1,0,0,0,0,0,0,0,1,55.0,1,1,ngoai troi,,,,,True,,True,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3618,6181,1,0,0,0,0,0,0,0,0,1,14.0,1,1,vuon,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,0,hanh lang ngoai
3619,6182,1,0,0,0,0,0,0,0,0,1,16.0,1,1,be boi,,,,True,,,,,True,,,,,,,,,,,,,,,True,,,0,
3620,6183,1,0,0,0,0,0,0,0,0,1,16.0,0,1,be boi,True,,,,,,,,,,,,,True,True,,,,,,,,,,,,0,do go ngoai troi
3621,6184,0,0,0,0,1,0,0,0,0,1,30.0,0,1,vuon,True,True,,,,,,,,,,,,True,True,,,,,,True,,,,,,0,
3622,6185,0,0,0,0,1,0,0,0,0,1,20.0,1,1,nui,True,,,,True,,,,,,,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3623,6186,0,0,0,0,0,0,0,0,0,1,35.0,0,1,,True,,True,,,True,,,,True,,,,,,,,,,,,,,,,,0,hanh lang ngoai
3624,6187,0,1,0,0,0,0,0,0,0,1,35.0,1,1,nui,True,,,,,,True,,,,,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3625,6188,1,0,1,0,0,0,0,0,0,1,,1,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
3626,6189,0,0,0,1,1,0,0,0,0,1,150.0,2,1,be boi,True,,,,,,,True,,,,,,,True,,,,,,,,,,,,2,do dung cho giac ngu thoai mai
3627,6190,0,1,0,0,0,0,0,0,0,1,22.0,1,1,nui,,,True,,,,,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3628,6191,0,0,1,0,0,0,1,0,0,1,25.0,0,1,be boi,True,True,,,True,,,,,,,,,True,,,,,,,,,,,,,0,
3629,6192,0,0,0,0,1,0,0,0,0,1,35.0,1,1,thien nhien,True,,True,,,,,,,,,,,,,,,,,,,,,,,,0,cua so co the mo ra
3630,6193,0,1,0,0,0,0,0,0,0,1,20.0,1,1,nui,,,,True,,True,True,,,,,,,,,,,,,,,,,,,,0,am nuoc
3631,6194,0,0,0,0,0,0,1,0,0,1,22.0,1,1,ho (mot phan),True,,True,,,,,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3632,6195,0,1,1,0,0,0,0,0,0,1,25.0,1,1,nui,,,,,,,,,,,,,,,,,,,,,,,,,,,0,cua so co the mo ra
3633,6196,0,1,0,0,0,0,0,0,0,1,28.0,1,0,vuon,True,,,,True,,,,,,,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
3634,6197,0,0,0,1,0,0,1,0,0,1,50.0,0,1,vuon,,,,True,,,,,,,,,,,True,,,,,,,,,,,,0,
3635,6198,1,1,0,1,0,0,0,0,0,1,55.0,0,1,vuon,True,,,,,,,,,True,,,,,True,,,,,,,,,,,,2,
3636,6199,1,0,0,0,0,0,0,0,0,1,25.0,0,1,be boi,,True,,True,,,,,,,True,,,,,,,,,,,,,,,,0,
3637,6200,1,0,0,0,0,0,0,0,0,1,30.0,1,1,be boi,True,True,,True,,,,,,,,,,,,,True,,,,,,,,,,0,cua so
3638,6201,1,0,0,0,0,0,0,0,0,1,30.0,0,1,vuon,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,
3639,6202,0,0,0,0,0,0,1,0,0,1,30.0,0,1,vuon,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,0,cua so co the mo ra
3640,6203,0,1,0,0,0,0,0,0,0,1,30.0,1,1,vuon,True,,True,,True,,,,,,,,,,,,,,True,,,,,,,,0,do dung cho giac ngu thoai mai
3641,6204,0,1,0,0,0,0,0,0,0,1,38.0,1,1,vuon,True,,True,,True,,,,,,,,,,,,,,True,,,,,,,,0,do dung cho giac ngu thoai mai
3642,6205,0,1,1,0,0,0,0,0,0,2,40.0,2,1,ho,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,0,
3643,6206,1,0,0,0,0,0,0,0,0,1,25.0,1,1,ngoai troi,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,cua so
3644,6207,1,0,0,0,0,0,0,0,0,1,30.0,1,1,ngoai troi,,True,,,,,,,,True,,,,,,,,,,,,,,,,,0,cua so
3645,6208,1,0,0,0,0,0,0,0,0,1,40.0,0,1,ngoai troi,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,cua so
3646,6209,1,0,0,0,0,0,0,0,0,1,60.0,1,1,ngoai troi,,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,cua so
3647,6210,1,0,0,0,0,0,0,0,0,1,60.0,1,1,ngoai troi,,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,cua so
3648,6211,1,0,0,0,0,0,0,0,0,1,35.0,1,1,vuon,True,,,,,,,,,,,,,True,,,,,,,,,,,,,0,cua so
