"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường lớn / 1 giường lớn / 1 giường đôi lớn";"1 giường lớn / 1 giường đôi lớn / 1 giường đôi lớn";"1 giường đôi";"1 giường đôi / 1 giường đơn";"1 giường đôi lớn";"1 giường đôi lớn / 1 giường lớn / 1 giường sofa";"1 giường đôi lớn / 1 giường sofa";"1 giường đôi lớn / 1 giường đôi lớn / 1 giường đôi lớn";"1 giường đôi lớn hoặc 2 giường đơn";"1 giường đơn";"1 giường đơn và 1 giường đôi";"1 phòng tắm";"110 m²";"12 m²";"120 m²";"13 m²";"14 m²";"15 m²";"16 m²";"18 m²";"19 m²";"2 giường đôi";"2 giường đôi / 2 giường đôi";"2 giường đôi lớn";"2 giường đơn";"2 nệm futon";"2 phòng ngủ";"2 phòng tắm";"20 m²";"22 m²";"23 m²";"24 m²";"25 m²";"26 m²";"270 m²";"28 m²";"3 phòng ngủ";"3 phòng tắm";"30 m²";"31 m²";"33 m²";"4 phòng tắm";"43 m²";"50 m²";"60 m²";"66 m²";"80 m²";"Ban công/sân hiên";"Bồn tắm";"Bồn tắm tạo sóng";"Bồn tắm/vòi sen riêng";"Cho phép hút thuốc";"Cà phê hòa tan miễn phí";"Cửa sổ";"Cửa sổ có thể mở ra";"Cửa sổ mở";"Hành lang ngoài";"Hướng Không có cửa sổ";"Hướng Ngoài trời";"Hướng Sông";"Hướng Thiên nhiên";"Hướng Thành phố";"Hướng Vườn";"Hướng Đường phố";"Không hút thuốc";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng tắm chung";"Phòng tắm đứng";"Phòng xông khô";"Rèm che ánh sáng";"Studio/1 phòng ngủ";"Truy cập Internet - không dây";"Trà miễn phí";"Trái cây/đồ ăn vặt";"Tối đa 2 người lớn";"Tối đa 2 người lớn, 1 bé (0-11 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn";"Tối đa 3 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn";"Tối đa 6 người lớn";"Tối đa 8 người lớn";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"Wi-Fi [miễn phí]";"phòng tắm riêng";"tầng thượng";"tầng trệt";"Điều hòa";"Điều hòa cá nhân";"Được vào phòng chờ Thương Gia";"Đồ dùng cho giấc ngủ thoải mái";"Đồ gỗ ngoài trời";"Đồ uống mời khách miễn phí";"Ấm nước";"Ấm nước điện"
"74228293";"Trung Lương homestay (TRUNG LUONG HOMESTAY)";"199/3 Tết Mậu Th n, Phường 4 , Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam, 860000";"Hai Phòng Ngủ (Two Bedroom)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"455.625";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"74228293";"Trung Lương homestay (TRUNG LUONG HOMESTAY)";"199/3 Tết Mậu Th n, Phường 4 , Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam, 860000";"Hai Phòng Ngủ (Two Bedroom)";"3 người lớn & 1 trẻ em (0-5 tuổi)";"585.625";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"46617758";"ISLAND HOMESTAY TIỀN GIANG (ISLAND HOMESTAY TIEN GIANG)";"18 Lê Chân, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Giường Đôi Nhìn Ra Vườn (Double Room with Garden View)";"2 người lớn";"537.037";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0"
"46617758";"ISLAND HOMESTAY TIỀN GIANG (ISLAND HOMESTAY TIEN GIANG)";"18 Lê Chân, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Giường Đôi Nhìn Ra Vườn (Double Room with Garden View)";"2 người lớn";"563.889";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0"
"46617758";"ISLAND HOMESTAY TIỀN GIANG (ISLAND HOMESTAY TIEN GIANG)";"18 Lê Chân, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Giường Đôi Có Ban Công (Double Room with Balcony)";"2 người lớn";"583.333";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0"
"46617758";"ISLAND HOMESTAY TIỀN GIANG (ISLAND HOMESTAY TIEN GIANG)";"18 Lê Chân, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Giường Đôi Có Ban Công (Double Room with Balcony)";"2 người lớn";"612.500";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0"
"73610815";"Nhà riêng 120 m² 3 phòng ngủ, 3 phòng tắm riêng ở Mỹ Tho (The Little House Lê Văn Phẩm)";"Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Nhà riêng (home)";"6 người lớn & 1 trẻ em (0-7 tuổi)";"1.607.086";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"393956";"Khách sạn Trung Lương 2 (Trung Luong Hotel 2)";"Quốc lộ 50,, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn & 1 trẻ em (0-6 tuổi)";"229.599";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"393956";"Khách sạn Trung Lương 2 (Trung Luong Hotel 2)";"Quốc lộ 50,, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn";"286.478";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"393956";"Khách sạn Trung Lương 2 (Trung Luong Hotel 2)";"Quốc lộ 50,, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Cao Cấp Cho Hai Người (Superior Double Room)";"2 người lớn & 1 trẻ em (0-6 tuổi)";"291.861";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"393956";"Khách sạn Trung Lương 2 (Trung Luong Hotel 2)";"Quốc lộ 50,, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Cao Cấp Cho Hai Người (Superior Double Room)";"2 người lớn";"358.098";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"810267";"Khách sạn Minh Tài (Minh Tai Hotel)";"01 Đường Nguyễn Huệ, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn";"264.248";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"810267";"Khách sạn Minh Tài (Minh Tai Hotel)";"01 Đường Nguyễn Huệ, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn";"264.550";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"810267";"Khách sạn Minh Tài (Minh Tai Hotel)";"01 Đường Nguyễn Huệ, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn & 2 trẻ em (0-5 tuổi)";"438.753";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"810267";"Khách sạn Minh Tài (Minh Tai Hotel)";"01 Đường Nguyễn Huệ, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Hai Giường Đơn (Twin Room)";"2 người lớn";"308.642";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"810267";"Khách sạn Minh Tài (Minh Tai Hotel)";"01 Đường Nguyễn Huệ, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Hai Giường Đơn (Twin Room)";"2 người lớn & 2 trẻ em (0-5 tuổi)";"534.834";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"2736984";"Happy Farm Tien Giang Homestay";"35 Bo Xe Hamlet, Thanh Phu Commune, Chau Thanh District, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Deluxe Giường Đôi/2 Giường Đơn Nhìn Ra Vườn (Deluxe Double or Twin Room with Garden View)";"2 người lớn";"601.852";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"1";"1";"0";"0";"1"
"2736984";"Happy Farm Tien Giang Homestay";"35 Bo Xe Hamlet, Thanh Phu Commune, Chau Thanh District, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Deluxe Giường Đôi/2 Giường Đơn Nhìn Ra Vườn (Deluxe Double or Twin Room with Garden View)";"1 người lớn Vượt quá sức chứa phòng";"541.667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"1";"1";"0";"0";"1"
"2736984";"Happy Farm Tien Giang Homestay";"35 Bo Xe Hamlet, Thanh Phu Commune, Chau Thanh District, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Cottage Nhìn Ra Vườn (Cottage with Garden View)";"2 người lớn";"601.852";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"1";"1";"0";"0";"1"
"2736984";"Happy Farm Tien Giang Homestay";"35 Bo Xe Hamlet, Thanh Phu Commune, Chau Thanh District, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Cottage Nhìn Ra Vườn (Cottage with Garden View)";"1 người lớn & 1 trẻ em (0-6 tuổi) Vượt quá sức chứa phòng";"541.667";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"1";"1";"0";"0";"1"
"47564699";"Nhà riêng 100 m² 3 phòng ngủ, 3 phòng tắm riêng ở Mỹ Tho (TLH/ Nhà nguyên căn 3PN đầy đủ tiện nghi)";"Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Nhà riêng (home)";"6 người lớn & 1 trẻ em (0-7 tuổi)";"1.171.881";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"80540140";"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Mỹ Tho (CELINE's LOFT)";"Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Nhà riêng (home)";"2 người lớn & 1 trẻ em (0-7 tuổi)";"522.733";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"59351250";"M-Homey! Mini Resort";"Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Biệt Thự 3 Phòng Ngủ (Three-Bedroom Villa)";"8 người lớn & 6 trẻ em (0-12 tuổi)";"2.013.889";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1"
"66747312";"68b hùng Vương (68b hung Vuong)";"Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment)";"3 người lớn";"272.978";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"15919314";"Bungalow 120 m² 4 phòng ngủ, 4 phòng tắm riêng ở Mỹ Tho (VIP ROOM)";"Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Nhà riêng (home)";"6 người lớn & 1 trẻ em (0-12 tuổi)";"964.491";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"80540139";"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Mỹ Tho (Chloe's Room)";"Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Nhà riêng (home)";"2 người lớn & 1 trẻ em (0-7 tuổi)";"720.074";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"28232285";"Island Homestay";"18 le chan, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Standard Double Room, 1 Bedroom, River View (1 Double Bed and 1 Twin Bed)";"2 người lớn";"559.636";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"287616";"Khách Sạn Chương Dương (Chuong Duong Hotel)";"Số 10, Đường 30 Tháng 4, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Đôi Cao Cấp (Superior Double Room)";"2 người lớn";"687.827";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
