room_type_id,price_option_name,price_option_price,price_amenities_for_price
771,Thông tin sức chứa phòng: 1 người lớn và 1 trẻ em.,333.333₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
772,Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.,375.000₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
773,Thông tin sức chứa phòng: 4 người lớn.,412.500₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
774,Thông tin sức chứa phòng: 6 người lớn và 3 trẻ em.,525.000₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
775,Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.,259.259₫,"['Miễn phí hủy trước 18 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 18 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được vào ngày nhận phòng sẽ phải trả một khoản tiền là 50% giá trị đặt phòng. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 50% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
776,Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.,277.778₫,"['Miễn phí hủy trước 18 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 18 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được vào ngày nhận phòng sẽ phải trả một khoản tiền là 50% giá trị đặt phòng. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 50% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
777,Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.,305.556₫,"['Miễn phí hủy trước 18 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 18 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được vào ngày nhận phòng sẽ phải trả một khoản tiền là 50% giá trị đặt phòng. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 50% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
778,Thông tin sức chứa phòng: 2 người lớn.,407.407₫,"['Miễn phí hủy trước 18 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 18 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được vào ngày nhận phòng sẽ phải trả một khoản tiền là 50% giá trị đặt phòng. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 50% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
779,Thông tin sức chứa phòng: 4 người lớn.,444.444₫,"['Miễn phí hủy trước 18 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 18 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được vào ngày nhận phòng sẽ phải trả một khoản tiền là 50% giá trị đặt phòng. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 50% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
780,Thông tin sức chứa phòng: 4 người lớn.,546.296₫,"['Miễn phí hủy trước 18 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 18 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được vào ngày nhận phòng sẽ phải trả một khoản tiền là 50% giá trị đặt phòng. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 50% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
781,Thông tin sức chứa phòng: 4 người lớn và 2 trẻ em.,722.222₫,"['Miễn phí hủy trước 18 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 18 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được vào ngày nhận phòng sẽ phải trả một khoản tiền là 50% giá trị đặt phòng. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 50% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
782,Thông tin sức chứa phòng: 4 người lớn.,416.720₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Nhận phòng sớm', 'Trả phòng muộn', 'Phòng được giao sẽ là phòng cơ bản nhất hoặc tốt hơn', 'Nhận phòng sớm từ 1PM', 'Giặt là miễn phí', 'Bãi đậu xe', 'Thuê xe ô tô', 'Thuê xe máy', 'Nhận phòng nhanh', 'Wifi cao cấp miễn phí', 'WiFi miễn phí', 'Dịch vụ dọn phòng có hạn chế', 'TV thông minh (có ứng dụng)', 'Quyền lui tới khu giải trí có điều kiện', 'Dịch vụ tư vấn khám chữa bệnh từ xa', 'Cho phép order đồ ăn bên ngoài', 'Nhiều cách nữa để thanh toán, gồm cả PayPal']"
782,Thông tin sức chứa phòng: 4 người lớn.,423.280₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Nhận phòng sớm', 'Trả phòng muộn', 'Phòng được giao sẽ là phòng cơ bản nhất hoặc tốt hơn', 'Nhận phòng sớm từ 1PM', 'Giặt là miễn phí', 'Bãi đậu xe', 'Thuê xe ô tô', 'Thuê xe máy', 'Nhận phòng nhanh', 'Wifi cao cấp miễn phí', 'WiFi miễn phí', 'Dịch vụ dọn phòng có hạn chế', 'TV thông minh (có ứng dụng)', 'Quyền lui tới khu giải trí có điều kiện', 'Dịch vụ tư vấn khám chữa bệnh từ xa', 'Cho phép order đồ ăn bên ngoài', 'Nhiều cách nữa để thanh toán, gồm cả PayPal']"
782,Thông tin sức chứa phòng: 4 người lớn và 2 trẻ em.,613.889₫,"['Miễn phí hủy bỏ trước khi nhận phòng\n\ntooltip\n\nMọi việc hủy phòng ghi nhận được sẽ đều miễn phí.', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
783,Thông tin sức chứa phòng: 4 người lớn.,468.810₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Nhận phòng sớm', 'Trả phòng muộn', 'Phòng được giao sẽ là phòng cơ bản nhất hoặc tốt hơn', 'Nhận phòng sớm từ 1PM', 'Giặt là miễn phí', 'Bãi đậu xe', 'Thuê xe ô tô', 'Thuê xe máy', 'Nhận phòng nhanh', 'Wifi cao cấp miễn phí', 'WiFi miễn phí', 'Dịch vụ dọn phòng có hạn chế', 'TV thông minh (có ứng dụng)', 'Quyền lui tới khu giải trí có điều kiện', 'Dịch vụ tư vấn khám chữa bệnh từ xa', 'Cho phép order đồ ăn bên ngoài', 'Nhiều cách nữa để thanh toán, gồm cả PayPal']"
783,Thông tin sức chứa phòng: 4 người lớn.,476.190₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Nhận phòng sớm', 'Trả phòng muộn', 'Phòng được giao sẽ là phòng cơ bản nhất hoặc tốt hơn', 'Nhận phòng sớm từ 1PM', 'Giặt là miễn phí', 'Bãi đậu xe', 'Thuê xe ô tô', 'Thuê xe máy', 'Nhận phòng nhanh', 'Wifi cao cấp miễn phí', 'WiFi miễn phí', 'Dịch vụ dọn phòng có hạn chế', 'TV thông minh (có ứng dụng)', 'Quyền lui tới khu giải trí có điều kiện', 'Dịch vụ tư vấn khám chữa bệnh từ xa', 'Cho phép order đồ ăn bên ngoài', 'Nhiều cách nữa để thanh toán, gồm cả PayPal']"
784,Thông tin sức chứa phòng: 4 người lớn.,755.556₫,"['Miễn phí hủy bỏ trước khi nhận phòng\n\ntooltip\n\nMọi việc hủy phòng ghi nhận được sẽ đều miễn phí.', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
785,Thông tin sức chứa phòng: 6 người lớn.,782.786₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Nhận phòng sớm', 'Trả phòng muộn', 'Phòng được giao sẽ là phòng cơ bản nhất hoặc tốt hơn', 'Nhận phòng sớm từ 1PM', 'Giặt là miễn phí', 'Bãi đậu xe', 'Thuê xe ô tô', 'Thuê xe máy', 'Nhận phòng nhanh', 'Wifi cao cấp miễn phí', 'WiFi miễn phí', 'Dịch vụ dọn phòng có hạn chế', 'TV thông minh (có ứng dụng)', 'Quyền lui tới khu giải trí có điều kiện', 'Dịch vụ tư vấn khám chữa bệnh từ xa', 'Cho phép order đồ ăn bên ngoài', 'Nhiều cách nữa để thanh toán, gồm cả PayPal']"
785,Thông tin sức chứa phòng: 6 người lớn.,793.651₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Nhận phòng sớm', 'Trả phòng muộn', 'Phòng được giao sẽ là phòng cơ bản nhất hoặc tốt hơn', 'Nhận phòng sớm từ 1PM', 'Giặt là miễn phí', 'Bãi đậu xe', 'Thuê xe ô tô', 'Thuê xe máy', 'Nhận phòng nhanh', 'Wifi cao cấp miễn phí', 'WiFi miễn phí', 'Dịch vụ dọn phòng có hạn chế', 'TV thông minh (có ứng dụng)', 'Quyền lui tới khu giải trí có điều kiện', 'Dịch vụ tư vấn khám chữa bệnh từ xa', 'Cho phép order đồ ăn bên ngoài', 'Nhiều cách nữa để thanh toán, gồm cả PayPal']"
