,room_type_id,bed_str,expanded_bed,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,extra_long_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views_str,views,balcony-terrace,non-smoking-room,closet,air_conditioning,mini_bar,hair_dryer,extra-long-beds,complimentary-bottled-water,bathtub,shower,separate-shower-and-tub,refrigerator,high-floor,dressing-room,ground-floor,private-pool,executive-lounge-access,top-floor,complimentary-instant-coffee,jacuzzi-bathtub,smoking-allowed,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,hot-spring-access,bedroom_str,bedroom_count,confirmation-instant_str,confirmation-instant
5382,9098,2 giường đôi nhỏ,"[{'bed_type': 'giường đôi nhỏ', 'bed_count': 2}]",0,0,0,0,0,1,0,0,0,0,1,20.0,1,1,Hướng Thành phố,thanh pho,,,True,True,True,,,,,,,,,,,,,,,,True,,,,,,,,0,Cửa sổ,cua so
5383,9099,2 giường đôi nhỏ,"[{'bed_type': 'giường đôi nhỏ', 'bed_count': 2}]",0,0,0,0,0,1,0,0,0,0,1,20.0,1,1,Hướng Thành phố,thanh pho,,,True,,True,,,,,,,,,,,,True,,,,True,,,,,,,,0,Cửa sổ,cua so
5384,9100,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,30.0,0,1,Hướng Núi,nui,,True,,,,,,,,,True,,,,True,,,,,,,,,,,,True,,0,Trái cây/đồ ăn vặt,trai cay/do an vat
5385,9101,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,20.0,0,1,Hướng biển (hướng một phần),bien (huong mot phan),,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,
5386,9102,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,20.0,0,1,Hướng biển (hướng một phần),bien (huong mot phan),,True,,,True,,,,,,,,,True,,,,,,,,,,,,,,,0,Hành lang ngoài,hanh lang ngoai
5387,9103,1 giường siêu lớn,"[{'bed_type': 'giường siêu lớn', 'bed_count': 1}]",0,0,0,0,0,0,1,0,0,0,1,20.0,0,1,Hướng biển (hướng một phần),bien (huong mot phan),,True,,,True,,,,,,,,,True,,,,,,,,,,,,,,,0,Hành lang ngoài,hanh lang ngoai
5388,9104,,[],0,0,0,0,0,0,0,0,0,0,1,30.0,0,1,Hướng Bãi biển,bai bien,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,0,Hành lang ngoài,hanh lang ngoai
5389,9105,1 giường đơn & 1 giường đôi,"[{'bed_type': 'giường đơn', 'bed_count': 1}, {'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,1,0,1,0,0,0,0,0,1,30.0,0,1,Hướng Bãi biển,bai bien,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,0,Hành lang ngoài,hanh lang ngoai
5390,9106,1 giường đôi & 1 giường đôi lớn,"[{'bed_type': 'giường đôi', 'bed_count': 1}, {'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,1,0,0,0,0,0,1,30.0,0,1,Hướng Thành phố,thanh pho,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,0,Hành lang ngoài,hanh lang ngoai
5391,9107,2 giường đơn & 1 giường lớn,"[{'bed_type': 'giường đơn', 'bed_count': 2}, {'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,1,0,0,0,0,0,0,0,1,50.0,0,1,Hướng Bãi biển,bai bien,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,2 phòng ngủ,2,Hành lang ngoài,hanh lang ngoai
5392,9108,1 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 1}]",0,0,1,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
5393,9109,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Biển,bien,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
5394,9110,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Đường phố,duong pho,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
5395,9111,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Vườn,vuon,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
5396,9112,1 giường đôi lớn & 1 giường sofa,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}, {'bed_type': 'giường sofa', 'bed_count': 1}]",1,0,0,1,0,0,0,0,0,0,1,45.0,1,1,Hướng Vườn,vuon,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
5397,9113,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,16.0,1,1,Hướng Bãi biển,bai bien,True,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,0,Đồ gỗ ngoài trời,do go ngoai troi
5398,9114,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,25.0,1,1,Hướng Bãi biển,bai bien,True,,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,0,,
5399,9115,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,26.0,1,0,Hướng Sân trong,san trong,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
5400,9116,1 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 1}]",0,0,1,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,0,,
5401,9117,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,0,Trái cây/đồ ăn vặt,trai cay/do an vat
5402,9118,1 giường siêu lớn,"[{'bed_type': 'giường siêu lớn', 'bed_count': 1}]",0,0,0,0,0,0,1,0,0,0,1,27.0,1,1,Hướng Thành phố,thanh pho,True,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,0,Trái cây/đồ ăn vặt,trai cay/do an vat
5403,9119,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,27.0,1,1,Hướng Thành phố,thanh pho,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,0,Trái cây/đồ ăn vặt,trai cay/do an vat
5404,9120,2 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 2}]",1,0,0,0,0,0,0,0,0,0,1,35.0,0,1,Hướng Thành phố,thanh pho,True,,,,,,True,,,,,,,,,True,,,,True,,,,,,,,,0,Trái cây/đồ ăn vặt,trai cay/do an vat
5405,9121,3 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 3}]",0,0,0,0,1,0,0,0,0,0,1,27.0,1,1,Hướng Thành phố,thanh pho,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,0,Trái cây/đồ ăn vặt,trai cay/do an vat
5406,9122,1 giường siêu lớn & 1 giường đơn hoặc 2 giường đôi,"[{'bed_type': 'giường siêu lớn', 'bed_count': 1}, {'bed_type': 'giường đơn', 'bed_count': 1}, {'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,1,0,1,0,1,0,0,0,2,35.0,0,1,Hướng Thành phố,thanh pho,True,,,,,,True,,,,,,,,,True,,,,True,,,,,,,,,0,Trái cây/đồ ăn vặt,trai cay/do an vat
5407,9123,1 giường lớn & 1 giường lớn & 1 giường lớn & 1 giường lớn & 1 giường lớn & 1 giường lớn & 1 giường lớn & 1 giường lớn & 1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}, {'bed_type': 'giường lớn', 'bed_count': 1}, {'bed_type': 'giường lớn', 'bed_count': 1}, {'bed_type': 'giường lớn', 'bed_count': 1}, {'bed_type': 'giường lớn', 'bed_count': 1}, {'bed_type': 'giường lớn', 'bed_count': 1}, {'bed_type': 'giường lớn', 'bed_count': 1}, {'bed_type': 'giường lớn', 'bed_count': 1}, {'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,1000.0,10,1,Hướng Bể bơi,be boi,True,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,9 phòng ngủ,9,,
5408,9124,1 giường đôi & 1 giường sofa,"[{'bed_type': 'giường đôi', 'bed_count': 1}, {'bed_type': 'giường sofa', 'bed_count': 1}]",0,0,0,1,1,0,0,0,0,0,1,70.0,1,0,Hướng Bể bơi,be boi,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,0,Cửa sổ có thể mở ra,cua so co the mo ra
5409,9125,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,Hướng Ngoài trời,ngoai troi,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
5410,9126,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,25.0,1,1,Hướng Ngoài trời,ngoai troi,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
5411,9127,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,37.0,1,1,,,,True,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,0,Cửa sổ có thể mở ra,cua so co the mo ra
5412,9128,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,37.0,1,1,Hướng Thành phố,thanh pho,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,Hành lang ngoài,hanh lang ngoai
5413,9129,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,40.0,1,1,Hướng Ngoài trời,ngoai troi,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
5414,9130,1 giường lớn & 1 giường sofa & 1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}, {'bed_type': 'giường sofa', 'bed_count': 1}, {'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,1,0,0,0,0,0,0,1,61.0,2,1,Hướng Vườn,vuon,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,2 phòng ngủ,2,Cửa sổ,cua so
5415,9131,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,240.0,0,1,Hướng Vườn,vuon,True,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,0,Lối vào bãi biển riêng,loi vao bai bien rieng
5416,9132,2 giường đơn & 1 giường đôi,"[{'bed_type': 'giường đơn', 'bed_count': 2}, {'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,1,0,1,0,0,0,0,0,1,270.0,2,1,Hướng Vườn,vuon,True,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,0,Lối vào bãi biển riêng,loi vao bai bien rieng
5417,9133,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,300.0,0,1,Hướng Bể bơi,be boi,True,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,0,Lối vào bãi biển riêng,loi vao bai bien rieng
5418,9134,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,,2,1,Hướng Bể bơi,be boi,True,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,0,Lối vào bãi biển riêng,loi vao bai bien rieng
5419,9135,4 giường đơn & 1 giường đôi,"[{'bed_type': 'giường đơn', 'bed_count': 4}, {'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,1,0,1,0,0,0,0,0,1,300.0,3,1,Hướng Vườn,vuon,True,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,0,Lối vào bãi biển riêng,loi vao bai bien rieng
5420,9136,2 giường đôi & 4 giường đơn,"[{'bed_type': 'giường đôi', 'bed_count': 2}, {'bed_type': 'giường đơn', 'bed_count': 4}]",0,0,1,0,1,0,0,0,0,0,1,,4,1,Hướng Vườn,vuon,True,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,0,Lối vào bãi biển riêng,loi vao bai bien rieng
5421,9137,3 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 3}]",0,0,0,0,1,0,0,0,0,0,1,,3,1,Hướng Bể bơi,be boi,True,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,0,Lối vào bãi biển riêng,loi vao bai bien rieng
5422,9138,2 giường đơn & 3 giường đôi,"[{'bed_type': 'giường đơn', 'bed_count': 2}, {'bed_type': 'giường đôi', 'bed_count': 3}]",0,0,1,0,1,0,0,0,0,0,1,,4,1,Hướng Bể bơi,be boi,True,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,0,Lối vào bãi biển riêng,loi vao bai bien rieng
5423,9139,3 giường đôi & 2 giường đơn,"[{'bed_type': 'giường đôi', 'bed_count': 3}, {'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,1,0,0,0,0,0,1,,4,1,Hướng Bãi biển,bai bien,True,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,0,Lối vào bãi biển riêng,loi vao bai bien rieng
5424,9140,1 giường siêu lớn,"[{'bed_type': 'giường siêu lớn', 'bed_count': 1}]",0,0,0,0,0,0,1,0,0,0,1,20.0,1,1,Hướng Vườn,vuon,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,Đồ gỗ ngoài trời,do go ngoai troi
5425,9141,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,15.0,1,0,Hướng Ngoài trời,ngoai troi,,,,,,,True,,,,,,,True,,,True,,,,,,,,,,,,0,Cửa sổ,cua so
5426,9142,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,25.0,1,0,Hướng Ngoài trời,ngoai troi,True,,,,,,True,,,,,,,True,,,True,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
5427,9143,2 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 2}]",1,0,0,0,0,0,0,0,0,0,1,25.0,1,0,Hướng Biển,bien,,,,,,,True,,,,,,,True,,,True,,,,,,,,,,,,0,Cửa sổ,cua so
5428,9144,2 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 2}]",1,0,0,0,0,0,0,0,0,0,1,25.0,1,0,Hướng Ngoài trời,ngoai troi,,,,,,,True,,,,,,,True,,,True,,,,,,,,,,,,0,Cửa sổ,cua so
5429,9145,3 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 3}]",1,0,0,0,0,0,0,0,0,0,1,40.0,1,0,Hướng Ngoài trời,ngoai troi,,,,,,,True,,,,,,,True,,,True,,,,,,,,,,,,0,Cửa sổ,cua so
5430,9146,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,25.0,1,1,Hướng Thành phố,thanh pho,,True,,,True,,,,True,,,,,True,,,,,,,,,,,,,,,0,,
5431,9147,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,35.0,1,1,Hướng Thành phố,thanh pho,,True,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,0,,
5432,9148,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,30.0,1,1,Hướng Núi,nui,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
5433,9149,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Núi,nui,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
5434,9150,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,40.0,1,1,Hướng Thành phố,thanh pho,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
5435,9151,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,16.0,1,1,,,,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,
5436,9152,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,25.0,1,1,,,,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,
5437,9153,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,,0,1,,,,True,True,True,,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,,
5438,9154,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,,0,1,,,,,True,True,,True,,True,,True,,True,,,,,,,,,,,,,,,,,0,,
5439,9155,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,28.0,1,1,Hướng Thành phố,thanh pho,,True,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,0,,
5440,9156,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,30.0,1,1,,,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,,,,,0,,
5441,9157,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,32.0,1,1,Hướng Thành phố,thanh pho,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,
5442,9158,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,35.0,0,1,Hướng Thành phố,thanh pho,,True,,True,True,,,True,,,True,,,,,,,,,,,,,,,,,,0,,
5443,9159,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,64.0,1,0,Hướng Thành phố,thanh pho,,True,,,True,,,,,,True,,,,,,True,,,,,,,,,,,,0,,
5444,9160,2 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 2}]",0,1,0,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Thành phố,thanh pho,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
5445,9161,1 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 1}]",0,0,1,0,0,0,0,0,0,0,1,20.0,1,0,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
5446,9162,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,38.0,0,1,Hướng Thành phố,thanh pho,True,,,,True,,True,,,,,,,,,,True,True,,,,,,,,,,,0,,
5447,9163,2 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 2}]",1,0,0,0,0,0,0,0,0,0,1,48.0,1,1,Hướng Hồ,ho,,,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,0,Hành lang ngoài,hanh lang ngoai
5448,9164,1 giường đôi nhỏ,"[{'bed_type': 'giường đôi nhỏ', 'bed_count': 1}]",0,0,0,0,0,1,0,0,0,0,1,30.0,1,1,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
5449,9165,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,,,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
5450,9166,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Đường phố,duong pho,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
5451,9167,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,,0,1,Hướng Không có cửa sổ,khong co cua so,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,0,,
5452,9168,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,35.0,1,0,Hướng Ngoài trời,ngoai troi,,,,True,True,,True,True,,,,,,True,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
5453,9169,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,28.0,1,1,Hướng Núi,nui,,,,True,True,,True,True,,,,,,True,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
5454,9170,1 giường đôi & 1 giường đôi & 1 giường đôi & 1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}, {'bed_type': 'giường đôi', 'bed_count': 1}, {'bed_type': 'giường đôi', 'bed_count': 1}, {'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,100.0,3,1,Hướng Vườn,vuon,True,,,True,,,,,,,,True,,True,,,,,,,,,,,,,,4 phòng ngủ,4,,
5455,9171,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,28.0,1,1,Hướng Biển,bien,True,True,,,True,,,,,,,,True,,,,,,,,,,,,,,,,0,,
5456,9172,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Biển,bien,True,True,,,True,,,,,,,,True,,,,,,,,,,,,,,,,0,,
5457,9173,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Biển,bien,True,True,,,True,,,,,,,,True,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
5458,9175,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,30.0,0,1,Hướng Sân trong,san trong,True,True,,,,,True,,,,,,,,,,,,,True,,True,,True,,,,,0,Rượu,ruou
5459,9176,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,45.0,0,1,Hướng Vườn,vuon,True,True,,,,,,,,,True,,,,,,,,,,,True,,True,,,,,0,Rượu,ruou
5460,9177,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,40.0,0,1,Hướng Biển,bien,True,True,,,,,,,,,True,,,,,,,,,,,,,True,,,,,0,Rượu,ruou
5461,9178,1 giường đôi & 1 giường sofa,"[{'bed_type': 'giường đôi', 'bed_count': 1}, {'bed_type': 'giường sofa', 'bed_count': 1}]",0,0,0,1,1,0,0,0,0,0,1,32.0,1,1,Hướng Đường phố,duong pho,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Rượu,ruou
5462,9179,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,32.0,1,1,Hướng Thành phố,thanh pho,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
5463,9180,1 giường đôi lớn & 1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}, {'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,50.0,2,1,Hướng Ngoài trời,ngoai troi,True,,,,,,,,,,,,,,,,,,,,,,,,,,,2 phòng ngủ,2,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
5464,9181,1 giường đôi lớn hoặc 1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}, {'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,2,50.0,2,1,Hướng Thành phố,thanh pho,True,True,,,,,,,,,True,,True,,,,,,,,,,,,,,,,0,Rượu,ruou
5465,9182,1 giường đôi lớn & 1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}, {'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,50.0,2,1,Hướng Đường phố,duong pho,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,2 phòng ngủ,2,,
5466,9183,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,20.0,0,1,Hướng Ngoài trời,ngoai troi,,True,,,,,,,,,,,,,,,True,,,,,,True,True,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
5467,9184,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,22.0,1,1,Hướng Không có cửa sổ,khong co cua so,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,0,Hành lang ngoài,hanh lang ngoai
5468,9185,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,18.0,1,1,,,,True,True,,True,,,True,,,,,,,,,True,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
5469,9186,1 giường đôi lớn hoặc 2 giường đơn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}, {'bed_type': 'giường đơn', 'bed_count': 2}]",1,0,1,0,0,0,0,0,0,0,2,22.0,1,1,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0,Trái cây/đồ ăn vặt,trai cay/do an vat
5470,9187,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,24.0,0,1,Hướng Đường phố,duong pho,,True,,,,,,,,,,,True,,,,,,,,,,True,,,,,,0,Cửa sổ có thể mở ra,cua so co the mo ra
5471,9188,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,26.0,1,1,Hướng Ngoài trời,ngoai troi,True,,True,,,,,,True,,,,,,,,True,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
