hotel_id;hotel_name;hotel_address;room_type_name;option_name;option_price;1 giường lớn;1 giường đôi;1 giường đôi / 1 giường đôi;1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi lớn / 1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi nhỏ / 1 giường đôi / 1 giường đôi / 1 giường đôi lớn / 1 giường đơn;1 giường đôi lớn;1 giường đôi lớn / 1 giường đơn / 2 giường đôi lớn và 1 giường sofa;1 giường đôi nhỏ;1 giường đôi nhỏ / 1 giường đôi nhỏ / 1 giường đôi nhỏ / 1 giường đôi nhỏ / 1 giường đôi nhỏ / 1 giường đôi nhỏ / 1 giường đôi và 1 giường đơn / 1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi lớn / 1 giường đôi lớn / 1 giường đôi / 1 giường đơn / 1 giường đôi / 1 giường đôi;1 giường đơn;1 giường đơn / 1 giường đơn / 1 giường đơn / 1 giường đơn / 1 giường đơn / 1 giường đôi lớn / 1 giường lớn / 1 giường lớn / 1 giường lớn / 1 giường đôi lớn / 1 giường đơn / 1 giường đôi lớn / 1 giường đôi lớn / 1 giường đôi lớn / 1 giường lớn;1 giường đơn hoặc 1 giường đôi lớn;1 giường đơn và 1 giường đôi;1 giường đơn và 1 giường đôi lớn;1 giường đơn và 1 giường đôi lớn hoặc 3 giường đơn;1 phòng tắm;100 m²;11 m²;14 phòng ngủ;15 m²;15 phòng ngủ;15 phòng tắm;16 m²;17 m²;18 m²;19 m²;2 giường lớn;2 giường đôi;2 giường đôi / 2 giường đôi;2 giường đôi lớn;2 giường đôi lớn / 1 giường đơn / 1 giường đơn / 1 giường đơn / 1 giường đơn / 1 giường đơn;2 giường đơn;2 giường đơn hoặc 1 giường lớn;2 giường đơn hoặc 1 giường đôi;2 giường đơn hoặc 1 giường đôi lớn;2 phòng ngủ;2 phòng tắm;20 m²;21 m²;21 phòng tắm;22 m²;24 m²;25 m²;26 m²;28 m²;3 giường đơn;3 giường đơn và 1 giường đôi;3 phòng ngủ;3 phòng tắm;30 m²;32 m²;33 m²;35 m²;36 m²;39 m²;4 giường đơn và 2 giường đôi;4 phòng tắm;40 m²;42 m²;45 m²;5 phòng tắm;50 m²;500 m²;6 phòng ngủ;70 m²;700 m²;Ban công/sân hiên;Bể bơi riêng;Bồn tắm;Bồn tắm tạo sóng;Bồn tắm/vòi sen riêng;Cho phép hút thuốc;Chăn điện;Cà phê hòa tan miễn phí;Cửa sổ;Cửa sổ mở;Giường cực dài;Hành lang ngoài;Hướng Công viên;Hướng Hồ;Hướng Không có cửa sổ;Hướng Ngoài trời;Hướng Sân trong;Hướng Sông;Hướng Thiên nhiên;Hướng Thành phố;Hướng Vườn;Hướng Đường phố;Không hút thuốc;Máy sấy tóc;Nước đóng chai miễn phí;Phòng thay đồ;Phòng tắm chung;Phòng tắm đứng;Quạt;Rèm che ánh sáng;Rượu;Studio/1 phòng ngủ;Truy cập Internet - không dây;Trái cây/đồ ăn vặt;Tối đa 1 người lớn;Tối đa 1 người lớn, 1 bé (0-7 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn;Tối đa 2 người lớn, 1 bé (0-1 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-10 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-2 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-9 tuổi) ở MIỄN PHÍ!;Tối đa 20 người lớn;Tối đa 3 người lớn;Tối đa 3 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!;Tối đa 3 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!;Tối đa 30 người lớn;Tối đa 4 người lớn;Tối đa 4 người lớn, 1 bé (0-1 tuổi) ở MIỄN PHÍ!;Tối đa 4 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!;Tối đa 5 người lớn;Tối đa 6 người lớn;Tối đa 8 người lớn;Tủ lạnh;Tủ lạnh nhỏ trong phòng;Tủ quần áo;Vòi sen;Wi-Fi [miễn phí];phòng tắm riêng;tầng trệt;Điều hòa;Điều hòa cá nhân;Đồ dùng cho giấc ngủ thoải mái;Đồ gỗ ngoài trời;Ấm nước;Ấm nước điện
64294833;Huỳnh Yên (Huynh Yen);219/17 ấp Long Thuận xã Long Phước huyện Long Hồ tỉnh Vĩnh Long, Thanh Đức, Vĩnh Long, Việt Nam, 85217;Phòng Đôi (Double Room);2 người lớn;194.444;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0
64294833;Huỳnh Yên (Huynh Yen);219/17 ấp Long Thuận xã Long Phước huyện Long Hồ tỉnh Vĩnh Long, Thanh Đức, Vĩnh Long, Việt Nam, 85217;Phòng Đôi (Double Room);1 người lớn Vượt quá sức chứa phòng;175.000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0
47853496;Sông Mê Home (Song Me Home);52/4 Binh Thuan 2, Hoa Ninh, Long Ho, Vinh Long, Viet Nam, Hòa Ninh, Vĩnh Long, Việt Nam;Phòng Giường Đôi Có Ban Công (Double Room with Balcony);2 người lớn;673.148;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
47853496;Sông Mê Home (Song Me Home);52/4 Binh Thuan 2, Hoa Ninh, Long Ho, Vinh Long, Viet Nam, Hòa Ninh, Vĩnh Long, Việt Nam;Phòng Giường Đôi Có Ban Công (Double Room with Balcony);1 người lớn & 1 trẻ em (0-6 tuổi) Vượt quá sức chứa phòng;605.833;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
78731393;Khách Sạn Và Nhà Hàng Ngọc Yến 5 Vĩnh Long (Khach San Va Nha Hang Ngoc Yen 5 Vinh Long);11 Đường Lê Lai, Vĩnh Long, Vĩnh Long, Việt Nam, 85000;Phòng Tiêu Chuẩn Giường Lớn (Standard King Room);2 người lớn;454.545;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1
78731393;Khách Sạn Và Nhà Hàng Ngọc Yến 5 Vĩnh Long (Khach San Va Nha Hang Ngoc Yen 5 Vinh Long);11 Đường Lê Lai, Vĩnh Long, Vĩnh Long, Việt Nam, 85000;Phòng Ba Người (Triple Room);3 người lớn;545.455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1
78731393;Khách Sạn Và Nhà Hàng Ngọc Yến 5 Vĩnh Long (Khach San Va Nha Hang Ngoc Yen 5 Vinh Long);11 Đường Lê Lai, Vĩnh Long, Vĩnh Long, Việt Nam, 85000;Phòng Ba Người (Triple Room);3 người lớn;545.455;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1
621780;Nam Thanh homestay (Nam Thanh Homestay);172/9 Bình Lương, An Bình, Long Hồ, An Bình, Vĩnh Long, Việt Nam, 91000;Economy (Economy);2 người lớn;352.734;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0
38696787;Khách sạn Phước Thịnh (Phước Thịnh Hotel);Số A241, Đường Phan Văn Đáng, Khóm 3, Phường 9. TP. Vĩnh Long, Tỉnh Vĩnh Long, Phước Thịnh Hotel, Vĩnh Long, Vĩnh Long, Việt Nam, 85000;Phòng Superior (Superior);2 người lớn;370.370;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1
38696787;Khách sạn Phước Thịnh (Phước Thịnh Hotel);Số A241, Đường Phan Văn Đáng, Khóm 3, Phường 9. TP. Vĩnh Long, Tỉnh Vĩnh Long, Phước Thịnh Hotel, Vĩnh Long, Vĩnh Long, Việt Nam, 85000;Phòng Loại Sang (Deluxe);2 người lớn;416.667;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1
38696787;Khách sạn Phước Thịnh (Phước Thịnh Hotel);Số A241, Đường Phan Văn Đáng, Khóm 3, Phường 9. TP. Vĩnh Long, Tỉnh Vĩnh Long, Phước Thịnh Hotel, Vĩnh Long, Vĩnh Long, Việt Nam, 85000;Phòng Đôi (Double Room);4 người lớn;462.963;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1
11292064;Mekong Pottery Homestay, Green-Friendly & Boat Tour;209A/15 Mười Bốn Tháng Chín Street, Thanh Đức Hamlet, Long Hồ District, Thanh Đức, Vĩnh Long, Việt Nam, 891311;Phòng 3 Người Nhìn Ra Vườn (Triple Room with Garden View);2 người lớn & 1 trẻ em (0-2 tuổi);1.189.211;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1
11292064;Mekong Pottery Homestay, Green-Friendly & Boat Tour;209A/15 Mười Bốn Tháng Chín Street, Thanh Đức Hamlet, Long Hồ District, Thanh Đức, Vĩnh Long, Việt Nam, 891311;Phòng 3 Người Nhìn Ra Vườn (Triple Room with Garden View);3 người lớn;1.207.730;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1
11292064;Mekong Pottery Homestay, Green-Friendly & Boat Tour;209A/15 Mười Bốn Tháng Chín Street, Thanh Đức Hamlet, Long Hồ District, Thanh Đức, Vĩnh Long, Việt Nam, 891311;Phòng 3 Người Nhìn Ra Vườn (Triple Room with Garden View);1 người lớn & 2 trẻ em (0-2 tuổi) Vượt quá sức chứa phòng;1.170.693;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1
64331098;Ngũ Long Hai Hotel (Ngu Long Hai Hotel);36 Trưng Nữ Vương, Vĩnh Long, Vĩnh Long, Việt Nam, 02703;Phòng Tiêu Chuẩn Giường Lớn (Standard King Room);2 người lớn;416.667;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1
64331098;Ngũ Long Hai Hotel (Ngu Long Hai Hotel);36 Trưng Nữ Vương, Vĩnh Long, Vĩnh Long, Việt Nam, 02703;Phòng Tiêu Chuẩn Giường Lớn (Standard King Room);1 người lớn Vượt quá sức chứa phòng;395.833;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1
64331098;Ngũ Long Hai Hotel (Ngu Long Hai Hotel);36 Trưng Nữ Vương, Vĩnh Long, Vĩnh Long, Việt Nam, 02703;Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room);2 người lớn;416.667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1
64331098;Ngũ Long Hai Hotel (Ngu Long Hai Hotel);36 Trưng Nữ Vương, Vĩnh Long, Vĩnh Long, Việt Nam, 02703;Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room);3 người lớn;439.815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1
64331098;Ngũ Long Hai Hotel (Ngu Long Hai Hotel);36 Trưng Nữ Vương, Vĩnh Long, Vĩnh Long, Việt Nam, 02703;Phòng Có Giường Cỡ King Với Ban Công (King Room with Balcony);2 người lớn;513.889;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1
64331098;Ngũ Long Hai Hotel (Ngu Long Hai Hotel);36 Trưng Nữ Vương, Vĩnh Long, Vĩnh Long, Việt Nam, 02703;Phòng Có Giường Cỡ King Với Ban Công (King Room with Balcony);1 người lớn Vượt quá sức chứa phòng;488.194;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1
7096891;Phước Hưng 1 Hotel (Phuoc Hung 1 Hotel);44/62B Nguyễn Văn Thiệt , Phường 3 , TP Vĩnh Long, Vĩnh Long, Vĩnh Long, Việt Nam;Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room);2 người lớn & 1 trẻ em (0-10 tuổi);283.333;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1
7096891;Phước Hưng 1 Hotel (Phuoc Hung 1 Hotel);44/62B Nguyễn Văn Thiệt , Phường 3 , TP Vĩnh Long, Vĩnh Long, Vĩnh Long, Việt Nam;Phòng Đôi Cao Cấp (Superior Double Room);2 người lớn & 1 trẻ em (0-10 tuổi);320.796;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1
7096891;Phước Hưng 1 Hotel (Phuoc Hung 1 Hotel);44/62B Nguyễn Văn Thiệt , Phường 3 , TP Vĩnh Long, Vĩnh Long, Vĩnh Long, Việt Nam;Phòng Ba Người (Triple Room);3 người lớn;385.019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1
569385;Phương Thảo homestay (Phuong Thao Homestay);An Thành, An Bình, Long Hồ, An Bình, Vĩnh Long, Việt Nam, 91000;Phòng giường đôi hoặc 2 giường (Double or Twin);2 người lớn;440.917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0
569385;Phương Thảo homestay (Phuong Thao Homestay);An Thành, An Bình, Long Hồ, An Bình, Vĩnh Long, Việt Nam, 91000;Phòng Gia Đình Cổ Điển (Classic Family Room);5 người lớn;529.101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0
50602635;Làng Bình An (Bình An Village);394C/19 Phước Ngươn A, Phước Hậu, Vĩnh Long, Vĩnh Long, Việt Nam, 85000;Phòng Đôi (Double Room);2 người lớn & 1 trẻ em (0-1 tuổi);604.154;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0
50602635;Làng Bình An (Bình An Village);394C/19 Phước Ngươn A, Phước Hậu, Vĩnh Long, Vĩnh Long, Việt Nam, 85000;Phòng Đôi (Double Room);1 người lớn & 1 trẻ em (0-1 tuổi) Vượt quá sức chứa phòng;521.180;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0
50602635;Làng Bình An (Bình An Village);394C/19 Phước Ngươn A, Phước Hậu, Vĩnh Long, Vĩnh Long, Việt Nam, 85000;Phòng Gia Đình (Family Room);4 người lớn & 1 trẻ em (0-1 tuổi);870.115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0
50602635;Làng Bình An (Bình An Village);394C/19 Phước Ngươn A, Phước Hậu, Vĩnh Long, Vĩnh Long, Việt Nam, 85000;Phòng 4 người nhìn ra vườn (Quadruple Room with Garden View);2 người lớn;944.444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0
